,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,8.97,11.50,15.74,21.08,27.26,31.90,34.24,33.87,30.24,23.83,16.18,10.34
1,0.49,0.48,0.46,0.45,0.48,0.49,0.51,0.51,0.48,0.46,0.49,0.51
