,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.38,26.13,27.43,27.17,26.51,25.32,24.36,24.18,24.56,24.86,24.81,23.86
1,0.22,0.18,0.19,0.21,0.20,0.18,0.17,0.19,0.19,0.17,0.18,0.21
