,Country,Anomaly,Unc.
0,Afghanistan,-0.533,0.355
1,Albania,-0.653,0.326
2,Algeria,-0.448,0.352
3,Andorra,-0.49,0.331
4,Angola,-0.45,0.389
5,Anguilla,-0.271,0.279
6,Antarctica,,
7,Antigua and Barb,-0.247,0.322
8,Argentina,-0.645,0.264
9,Armenia,-0.538,0.544
10,Aruba,-0.36,0.254
11,Australia,-0.495,0.28
12,Austria,-0.336,0.304
13,Azerbaijan,-0.455,0.382
14,Bahamas,-0.047,0.294
15,Bahrain,-0.357,0.673
16,Bangladesh,-1.018,0.257
17,Barbados,-0.317,0.322
18,Belarus,0.138,0.221
19,Belgium,-0.264,0.268
20,Belize,-0.477,0.248
21,Benin,-0.728,0.616
22,Bhutan,-1.044,0.231
23,Bolivia,-0.069,0.479
24,Bosnia and Herz,-0.574,0.294
25,Botswana,-0.665,0.585
26,Brazil,-0.143,0.407
27,British Virgin Is,-0.218,0.243
28,Bulgaria,-0.419,0.436
29,Burkina Faso,-0.741,0.508
30,Burma,-0.848,0.194
31,Burundi,-0.157,0.323
32,Cambodia,-0.461,0.418
33,Cameroon,-0.478,0.888
34,Canada,0.175,0.438
35,Cayman Is,-0.395,0.534
36,Central African Rep,-0.389,0.686
37,Chad,-0.535,0.643
38,Chile,-0.189,0.377
39,China,-0.871,0.185
40,Colombia,-0.342,0.294
41,Comoros,-0.163,0.328
42,Congo,-0.44,0.656
43,Costa Rica,-0.378,0.386
44,Croatia,-0.482,0.315
45,Cuba,-0.234,0.225
46,Curaçao,-0.45,0.278
47,Cyprus,-0.655,0.373
48,Czechia,-0.217,0.139
49,Côte d'Ivoire,-0.557,0.366
50,Dem. Rep. Congo,-0.187,0.589
51,Denmark,-0.058,0.248
52,Djibouti,-0.027,0.637
53,Dominica,-0.303,0.338
54,Dominican Rep,-0.183,0.32
55,Ecuador,-0.226,0.499
56,Egypt,-0.59,0.42
57,El Salvador,-0.405,0.329
58,Eq. Guinea,-0.503,0.931
59,Eritrea,-0.268,0.512
60,Estonia,0.122,0.252
61,Ethiopia,-0.096,0.43
62,Faeroe Is,-0.442,0.274
63,Falkland Is,-0.747,0.238
64,Fiji,-0.706,0.453
65,Finland,-0.273,0.224
66,Fr. Polynesia,-0.605,0.308
67,Fr. S. Antarctic Lands,,
68,France,-0.502,0.184
69,French Guiana,-0.41,0.227
70,Gabon,-0.609,0.905
71,Gambia,-0.422,0.537
72,Gaza Strip,-0.753,0.148
73,Georgia,-0.394,0.355
74,Germany,-0.14,0.311
75,Ghana,-0.58,0.6
76,Greece,-0.658,0.392
77,Greenland,-0.266,1.206
78,Guadeloupe,-0.357,0.193
79,Guam,,
80,Guatemala,-0.414,0.307
81,Guernsey,-0.379,0.187
82,Guinea,-0.506,0.483
83,Guinea-Bissau,-0.47,0.503
84,Guyana,-0.299,0.226
85,Haiti,-0.219,0.272
86,Heard I. and McDonald Is,,
87,Honduras,-0.423,0.266
88,Hong Kong,-0.987,0.168
89,Hungary,-0.245,0.249
90,Iceland,-0.473,0.327
91,India,-0.479,0.235
92,Indonesia,-0.142,0.433
93,Iran,-0.547,0.195
94,Iraq,-0.722,0.363
95,Ireland,-0.377,0.326
96,Isle of Man,-0.315,0.226
97,Israel,-0.807,0.381
98,Italy,-0.627,0.273
99,Jamaica,-0.289,0.207
100,Japan,-0.773,0.239
101,Jersey,-0.379,0.187
102,Jordan,-0.797,0.387
103,Kazakhstan,-0.539,0.416
104,Kenya,-0.237,0.346
105,Kuwait,-0.609,0.368
106,Kyrgyzstan,-0.901,0.696
107,Laos,-0.555,0.238
108,Latvia,0.143,0.248
109,Lebanon,-0.813,0.347
110,Lesotho,-0.717,0.398
111,Liberia,-0.461,0.551
112,Libya,-0.553,0.421
113,Liechtenstein,-0.394,0.297
114,Lithuania,0.111,0.233
115,Luxembourg,-0.25,0.25
116,Macao,-0.988,0.194
117,Macedonia,-0.599,0.382
118,Madagascar,-0.19,0.301
119,Malawi,-0.295,0.32
120,Malaysia,-0.087,0.673
121,Mali,-0.574,0.308
122,Malta,-0.503,0.361
123,Martinique,-0.406,0.206
124,Mauritania,-0.303,0.336
125,Mauritius,-0.211,0.245
126,Mayotte,-0.197,0.292
127,Mexico,-0.293,0.307
128,Moldova,0.145,0.282
129,Mongolia,-0.572,0.453
130,Montenegro,-0.58,0.303
131,Montserrat,-0.344,0.198
132,Morocco,-0.24,0.384
133,Mozambique,-0.365,0.323
134,Namibia,-0.624,0.516
135,Nepal,-1.125,0.257
136,Netherlands,-0.212,0.298
137,New Caledonia,-0.963,0.658
138,New Zealand,-0.793,0.421
139,Nicaragua,-0.388,0.305
140,Niger,-0.748,0.625
141,Nigeria,-0.694,0.766
142,Niue,-0.649,0.292
143,North Korea,-0.311,0.204
144,Norway,-0.511,0.376
145,Oman,-0.499,0.432
146,Pakistan,-0.657,0.244
147,Palau,-0.46,0.318
148,Palestine,-0.871,0.397
149,Panama,-0.385,0.351
150,Papua New Guinea,-0.378,0.327
151,Paraguay,-0.461,0.364
152,Peru,-0.094,0.493
153,Philippines,-0.559,0.257
154,Poland,-0.022,0.28
155,Portugal,-0.664,0.231
156,Puerto Rico,-0.123,0.289
157,Qatar,-0.376,0.59
158,Reunion,-0.284,0.455
159,Romania,-0.167,0.343
160,Russia,0.121,0.376
161,Rwanda,-0.149,0.381
162,S. Geo. and the Is,-0.338,0.755
163,Saint Lucia,-0.327,0.299
164,Samoa,-0.551,0.226
165,San Marino,-0.66,0.335
166,Saudi Arabia,-0.576,0.441
167,Senegal,-0.393,0.494
168,Serbia,-0.346,0.254
169,Seychelles,-0.087,0.577
170,Sierra Leone,-0.446,0.573
171,Singapore,-0.04,0.392
172,Slovakia,-0.218,0.271
173,Slovenia,-0.519,0.362
174,Solomon Is,-0.686,0.373
175,Somalia,-0.16,0.438
176,South Africa,-0.733,0.401
177,South Korea,-0.514,0.291
178,Spain,-0.584,0.238
179,Sri Lanka,0.008,0.359
180,St. Pierre and Miquelon,-1.538,0.293
181,St. Vin. and Gren,-0.335,0.284
182,Sudan,-0.346,0.258
183,Suriname,-0.29,0.249
184,Svalbard and Jan Mayen,-0.188,1.293
185,Swaziland,-0.451,0.52
186,Sweden,-0.425,0.23
187,Switzerland,-0.511,0.235
188,Syria,-0.815,0.328
189,São Tomé and Principe,-0.36,0.664
190,Taiwan,-0.862,0.234
191,Tajikistan,-0.782,0.383
192,Tanzania,-0.195,0.29
193,Thailand,-0.522,0.248
194,Timor-Leste,-0.017,0.398
195,Togo,-0.589,0.682
196,Tonga,-0.598,0.379
197,Trinidad and Tobago,-0.313,0.302
198,Tunisia,-0.44,0.344
199,Turkey,-0.593,0.306
200,Turkmenistan,-0.402,0.209
201,Turks and Caicos Is,-0.113,0.355
202,U.S. Virgin Is,-0.168,0.317
203,Uganda,-0.167,0.602
204,Ukraine,0.305,0.255
205,United Arab Emirates,-0.503,0.406
206,United Kingdom,-0.368,0.293
207,United States,-0.343,0.21
208,Uruguay,-0.684,0.304
209,Uzbekistan,-0.509,0.345
210,Venezuela,-0.39,0.237
211,Vietnam,-0.544,0.214
212,W. Sahara,-0.209,0.413
213,Yemen,-0.339,0.557
214,Zambia,-0.402,0.461
215,Zimbabwe,-0.492,0.623
216,Åland,-0.169,0.141
