Country,Anomaly
Afghanistan,-0.7440000000000001
Albania,-1.185
Algeria,-0.73
American Samoa,
Andorra,-0.619
Angola,
Anguilla,-0.738
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,-0.8759999999999999
Aruba,-0.748
Australia,
Austria,-0.7979999999999999
Azerbaijan,-0.8640000000000001
Bahamas,-0.348
Bahrain,
Bangladesh,-0.35100000000000003
Barbados,-0.662
Belarus,-0.562
Belgium,-0.845
Belize,
Benin,
Bhutan,-0.261
Bolivia,
Bosnia and Herzegovina,-1.083
Botswana,
Brazil,
British Virgin Islands,-0.723
Bulgaria,-0.975
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,-0.41200000000000003
Cape Verde,-0.7020000000000001
Cayman Islands,-0.301
Central African Republic,
Chad,
Chile,
China,-0.7559999999999999
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-1.021
Cuba,-0.21100000000000002
Curaçao,-0.772
Cyprus,-1.111
Czechia,-0.7659999999999999
Côte d'Ivoire,-0.721
Dem. Rep. Congo,-0.787
Denmark,-0.8320000000000001
Djibouti,
Dominica,-0.653
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.748
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.35600000000000004
Fiji,
Finland,-0.735
France,-0.6990000000000001
French Guiana,-0.627
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,-0.5329999999999999
Georgia,-0.7979999999999999
Germany,-0.894
Ghana,
Greece,-1.238
Greenland,-0.67
Grenada,-0.654
Guadeloupe,-0.743
Guam,
Guatemala,
Guernsey,-0.43700000000000006
Guinea,-0.583
Guinea-Bissau,-0.555
Guyana,-0.609
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,-0.716
Hungary,-0.804
Iceland,-0.461
India,-0.546
Indonesia,
Iran,-0.789
Iraq,-0.955
Ireland,-0.312
Isle of Man,-0.315
Israel,-1.128
Italy,-1.104
Jamaica,
Japan,-0.775
Jersey,-0.43700000000000006
Jordan,-1.129
Kazakhstan,-1.023
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,-0.907
Laos,
Latvia,-0.635
Lebanon,-1.062
Lesotho,
Liberia,-0.626
Libya,
Liechtenstein,-0.8320000000000001
Lithuania,-0.5870000000000001
Luxembourg,-0.892
Macau,-0.722
Macedonia,-1.147
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-1.013
Martinique,-0.748
Mauritania,-0.483
Mauritius,
Mayotte,-0.8440000000000001
Mexico,-0.55
Micronesia,
Moldova,-0.446
Monaco,-0.815
Mongolia,-1.2009999999999998
Montenegro,-1.1079999999999999
Montserrat,-0.741
Morocco,-0.508
Mozambique,
Myanmar,-0.71
Namibia,
Nepal,-0.39899999999999997
Netherlands,-0.782
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,-1.021
Northern Mariana Islands,
Norway,-0.6629999999999999
Oman,
Pakistan,-0.726
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.659
Portugal,-0.33
Puerto Rico,
Qatar,
Reunion,
Romania,-0.762
Russia,-0.8420000000000001
Rwanda,
Saint Barthélemy,-0.721
Saint Kitts and Nevis,
Saint Lucia,-0.6629999999999999
Saint Martin,-0.738
Saint Pierre and Miquelon,-1.081
Saint Vincent and the Grenadines,-0.662
Samoa,
San Marino,-1.2209999999999999
Sao Tome and Principe,
Saudi Arabia,
Senegal,-0.534
Serbia,-0.9420000000000001
Seychelles,
Sierra Leone,-0.595
Singapore,-0.705
Sint Maarten,-0.738
Slovakia,-0.722
Slovenia,-1.001
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,-0.8740000000000001
Spain,-0.43700000000000006
Sri Lanka,
Sudan,
Suriname,-0.5770000000000001
Svalbard and Jan Mayen,-0.6940000000000001
Sweden,-0.687
Switzerland,-0.7879999999999999
Syria,-1.016
Taiwan,-0.623
Tajikistan,-0.895
Tanzania,-0.785
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.65
Tunisia,-0.861
Turkey,-1.024
Turkmenistan,-0.784
Turks and Caicas Islands,-0.568
Uganda,
Ukraine,-0.434
United Arab Emirates,
United Kingdom,-0.516
United States of America,-0.742
Uruguay,
Uzbekistan,-0.833
Venezuela,-0.726
Vietnam,
Virgin Islands,
Western Sahara,-0.45799999999999996
Yemen,
Zambia,
Zimbabwe,
Åland,-0.769
Global Land,-0.74
