,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.40,25.89,26.66,26.80,26.58,25.94,25.78,25.81,25.57,25.12,25.23,25.17
1,0.49,0.48,0.47,0.47,0.47,0.48,0.48,0.47,0.48,0.49,0.48,0.47
