,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,0.98,2.05,5.06,8.22,12.48,15.67,17.31,16.97,14.32,9.87,5.12,2.12
1,0.34,0.34,0.34,0.33,0.34,0.35,0.35,0.34,0.34,0.34,0.36,0.37
