,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.42,26.89,27.53,27.81,27.78,26.92,26.18,25.98,26.26,26.32,26.60,26.41
1,0.57,0.58,0.55,0.57,0.56,0.56,0.58,0.56,0.56,0.57,0.57,0.56
