,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,9.47,11.42,14.70,19.00,23.66,27.05,28.59,28.72,26.30,22.04,16.05,10.77
1,1.20,1.19,1.20,1.20,1.20,1.19,1.20,1.20,1.20,1.20,1.19,1.20
