,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.05,25.68,26.29,26.20,25.86,25.09,24.87,25.23,25.62,25.64,25.64,25.11
1,0.28,0.30,0.29,0.26,0.27,0.27,0.28,0.29,0.27,0.26,0.26,0.27
