,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,16.81,18.68,21.05,22.34,24.84,27.42,30.03,30.57,28.78,25.14,21.16,16.93
1,0.45,0.42,0.39,0.41,0.40,0.44,0.49,0.41,0.40,0.42,0.38,0.42
