Country,Anomaly
Afghanistan,
Albania,-0.436
Algeria,
American Samoa,
Andorra,-0.13699999999999998
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.191
Azerbaijan,
Bahamas,-0.585
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.278
Belgium,-0.18899999999999997
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.299
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.516
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.257
Cuba,
Curaçao,
Cyprus,
Czechia,-0.23199999999999998
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.20800000000000002
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.11599999999999999
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.371
Fiji,
Finland,-0.192
France,-0.12300000000000001
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-0.845
Germany,-0.201
Ghana,
Greece,-0.593
Greenland,-0.98
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.20199999999999999
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.31
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.33899999999999997
Isle of Man,-0.247
Israel,
Italy,-0.243
Jamaica,
Japan,
Jersey,-0.20199999999999999
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.11599999999999999
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.115
Lithuania,-0.151
Luxembourg,-0.17600000000000002
Macau,
Macedonia,-0.466
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.353
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.565
Monaco,-0.087
Mongolia,
Montenegro,-0.361
Montserrat,
Morocco,-0.5
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.207
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.19399999999999998
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.28800000000000003
Portugal,-0.409
Puerto Rico,
Qatar,
Reunion,
Romania,-0.474
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-1.071
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.237
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.299
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.33399999999999996
Slovenia,-0.21899999999999997
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.297
Sri Lanka,-0.665
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.4
Sweden,-0.151
Switzerland,-0.14300000000000002
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,-0.337
Turkey,-0.7909999999999999
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.568
United Arab Emirates,
United Kingdom,-0.24600000000000002
United States of America,-0.616
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.109
Global Land,-0.655
