Country,Anomaly
Afghanistan,
Albania,-0.861
Algeria,
American Samoa,
Andorra,-0.9
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.779
Azerbaijan,
Bahamas,-1.058
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.46399999999999997
Belgium,-0.733
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.779
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.763
Cuba,
Curaçao,
Cyprus,
Czechia,-0.642
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.603
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.321
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-1.056
Fiji,
Finland,-0.579
France,-0.879
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.713
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.755
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.8029999999999999
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-1.004
Isle of Man,-0.8240000000000001
Israel,
Italy,-0.7829999999999999
Jamaica,
Japan,
Jersey,-0.755
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.327
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.7
Lithuania,-0.386
Luxembourg,-0.764
Macau,
Macedonia,-0.868
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.779
Monaco,-0.889
Mongolia,
Montenegro,-0.8009999999999999
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.6679999999999999
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.825
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.619
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-0.8079999999999999
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-1.266
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.737
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.67
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.8079999999999999
Slovenia,-0.741
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.922
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.8220000000000001
Sweden,-0.672
Switzerland,-0.792
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-0.713
United Arab Emirates,
United Kingdom,-0.912
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.43200000000000005
Global Land,-0.9540000000000001
