,Country,Anomaly,Unc.
0,Afghanistan,0.542,0.079
1,Albania,1.221,0.062
2,Algeria,1.555,0.113
3,Andorra,1.396,0.168
4,Angola,0.682,0.244
5,Anguilla,0.706,0.115
6,Antarctica,0.633,0.393
7,Antigua and Barb,0.735,0.066
8,Argentina,0.948,0.072
9,Armenia,1.122,0.198
10,Aruba,0.697,0.161
11,Australia,1.054,0.092
12,Austria,2.278,0.101
13,Azerbaijan,1.169,0.146
14,Bahamas,0.968,0.136
15,Bahrain,1.393,0.198
16,Bangladesh,0.753,0.09
17,Barbados,0.569,0.138
18,Belarus,1.981,0.079
19,Belgium,2.164,0.076
20,Belize,0.409,0.12
21,Benin,0.972,0.164
22,Bhutan,0.709,0.207
23,Bolivia,0.736,0.097
24,Bosnia and Herz,1.841,0.096
25,Botswana,0.238,0.241
26,Brazil,0.895,0.094
27,British Virgin Is,0.692,0.122
28,Bulgaria,1.18,0.087
29,Burkina Faso,0.89,0.133
30,Burma,0.617,0.143
31,Burundi,0.917,0.153
32,Cambodia,0.455,0.084
33,Cameroon,0.731,0.174
34,Canada,0.198,0.102
35,Cayman Is,0.734,0.144
36,Central African Rep,0.709,0.156
37,Chad,0.96,0.208
38,Chile,0.561,0.123
39,China,1.087,0.071
40,Colombia,0.608,0.168
41,Comoros,0.732,0.223
42,Congo,0.613,0.15
43,Costa Rica,0.903,0.165
44,Croatia,1.984,0.091
45,Cuba,0.879,0.075
46,Curaçao,,
47,Cyprus,0.95,0.101
48,Czechia,2.244,0.14
49,Côte d'Ivoire,,
50,Dem. Rep. Congo,0.675,0.157
51,Denmark,2.528,0.093
52,Djibouti,0.998,0.123
53,Dominica,0.623,0.143
54,Dominican Rep,0.981,0.18
55,Ecuador,0.733,0.277
56,Egypt,1.127,0.227
57,El Salvador,0.605,0.085
58,Eq. Guinea,0.732,0.37
59,Eritrea,0.984,0.171
60,Estonia,2.25,0.073
61,Ethiopia,0.969,0.14
62,Faeroe Is,1.589,0.152
63,Falkland Is,0.239,0.16
64,Fiji,0.67,0.165
65,Finland,2.442,0.066
66,Fr. Polynesia,0.605,0.264
67,Fr. S. Antarctic Lands,0.356,0.243
68,France,1.717,0.069
69,French Guiana,0.746,0.267
70,Gabon,0.622,0.318
71,Gambia,1.028,0.218
72,Gaza Strip,0.875,0.12
73,Georgia,1.18,0.117
74,Germany,2.326,0.053
75,Ghana,0.752,0.118
76,Greece,1.042,0.058
77,Greenland,1.842,0.267
78,Guadeloupe,0.627,0.108
79,Guam,0.621,0.104
80,Guatemala,0.371,0.1
81,Guernsey,1.584,0.103
82,Guinea,0.704,0.233
83,Guinea-Bissau,0.918,0.173
84,Guyana,0.837,0.137
85,Haiti,0.956,0.122
86,Heard I. and McDonald Is,0.185,0.379
87,Honduras,0.647,0.116
88,Hong Kong,0.589,0.158
89,Hungary,2.034,0.104
90,Iceland,1.712,0.078
91,India,0.545,0.096
92,Indonesia,0.704,0.104
93,Iran,1.016,0.052
94,Iraq,1.164,0.094
95,Ireland,1.338,0.088
96,Isle of Man,1.664,0.119
97,Israel,0.851,0.136
98,Italy,1.567,0.058
99,Jamaica,0.791,0.217
100,Japan,0.59,0.067
101,Jersey,1.584,0.103
102,Jordan,0.797,0.136
103,Kazakhstan,0.497,0.156
104,Kenya,1.047,0.129
105,Kuwait,1.182,0.167
106,Kyrgyzstan,0.583,0.175
107,Laos,0.562,0.099
108,Latvia,2.178,0.075
109,Lebanon,0.898,0.074
110,Lesotho,0.627,0.202
111,Liberia,0.639,0.171
112,Libya,1.17,0.194
113,Liechtenstein,2.135,0.109
114,Lithuania,2.099,0.126
115,Luxembourg,2.123,0.093
116,Macao,0.622,0.156
117,Macedonia,1.283,0.07
118,Madagascar,0.748,0.12
119,Malawi,0.93,0.175
120,Malaysia,0.768,0.072
121,Mali,1.003,0.137
122,Malta,1.447,0.099
123,Martinique,0.555,0.123
124,Mauritania,1.179,0.281
125,Mauritius,0.995,0.103
126,Mayotte,0.538,0.08
127,Mexico,0.378,0.076
128,Moldova,1.222,0.098
129,Mongolia,1.792,0.092
130,Montenegro,1.457,0.085
131,Montserrat,0.645,0.106
132,Morocco,1.325,0.133
133,Mozambique,0.745,0.156
134,Namibia,0.38,0.351
135,Nepal,0.585,0.178
136,Netherlands,2.331,0.078
137,New Caledonia,0.495,0.17
138,New Zealand,0.446,0.167
139,Nicaragua,0.834,0.13
140,Niger,1.217,0.147
141,Nigeria,0.952,0.19
142,Niue,0.335,0.146
143,North Korea,1.578,0.119
144,Norway,2.406,0.071
145,Oman,0.953,0.241
146,Pakistan,0.512,0.098
147,Palau,0.625,0.342
148,Palestine,0.689,0.123
149,Panama,0.799,0.108
150,Papua New Guinea,0.535,0.165
151,Paraguay,1.215,0.09
152,Peru,0.603,0.117
