Country,Anomaly
Afghanistan,
Albania,-0.486
Algeria,
American Samoa,
Andorra,-0.154
Angola,
Anguilla,-0.69
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,-0.414
Aruba,-0.684
Australia,
Austria,-0.305
Azerbaijan,-0.48100000000000004
Bahamas,-0.522
Bahrain,
Bangladesh,-0.955
Barbados,-0.6559999999999999
Belarus,-0.349
Belgium,-0.20600000000000002
Belize,
Benin,
Bhutan,-0.856
Bolivia,
Bosnia and Herzegovina,-0.435
Botswana,
Brazil,
British Virgin Islands,-0.684
Bulgaria,-0.382
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,-0.45299999999999996
Cape Verde,
Cayman Islands,-0.467
Central African Republic,
Chad,
Chile,
China,-0.609
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.4
Cuba,-0.40299999999999997
Curaçao,-0.736
Cyprus,-0.466
Czechia,-0.361
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.397
Djibouti,
Dominica,-0.655
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.45799999999999996
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-0.243
Fiji,
Finland,-0.38
France,-0.18100000000000002
French Guiana,-0.636
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-0.408
Germany,-0.335
Ghana,
Greece,-0.518
Greenland,-0.314
Grenada,-0.66
Guadeloupe,-0.6970000000000001
Guam,
Guatemala,
Guernsey,-0.078
Guinea,
Guinea-Bissau,
Guyana,-0.654
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,-0.818
Hungary,-0.401
Iceland,-0.256
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.17
Isle of Man,-0.076
Israel,
Italy,-0.4
Jamaica,
Japan,-0.645
Jersey,-0.078
Jordan,
Kazakhstan,-0.856
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.449
Lebanon,-0.455
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.259
Lithuania,-0.431
Luxembourg,-0.25
Macau,-0.825
Macedonia,-0.474
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.38
Martinique,-0.7040000000000001
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.21100000000000002
Monaco,-0.257
Mongolia,-0.467
Montenegro,-0.445
Montserrat,-0.696
Morocco,-0.47100000000000003
Mozambique,
Myanmar,-0.955
Namibia,
Nepal,-0.853
Netherlands,-0.243
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,-0.436
Northern Mariana Islands,
Norway,-0.379
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.39399999999999996
Portugal,-0.335
Puerto Rico,
Qatar,
Reunion,
Romania,-0.36
Russia,-0.28600000000000003
Rwanda,
Saint Barthélemy,-0.7020000000000001
Saint Kitts and Nevis,
Saint Lucia,-0.662
Saint Martin,-0.69
Saint Pierre and Miquelon,-0.8340000000000001
Saint Vincent and the Grenadines,-0.6659999999999999
Samoa,
San Marino,-0.426
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.405
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,-0.69
Slovakia,-0.40700000000000003
Slovenia,-0.36200000000000004
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,-0.52
Spain,-0.257
Sri Lanka,
Sudan,
Suriname,-0.62
Svalbard and Jan Mayen,-0.205
Sweden,-0.413
Switzerland,-0.324
Syria,-0.446
Taiwan,-0.7040000000000001
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.664
Tunisia,-0.374
Turkey,-0.418
Turkmenistan,
Turks and Caicas Islands,-0.61
Uganda,
Ukraine,-0.272
United Arab Emirates,
United Kingdom,-0.154
United States of America,-0.65
Uruguay,
Uzbekistan,-0.737
Venezuela,-0.701
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.414
Global Land,-0.5429999999999999
