,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,6.04,8.39,12.55,16.71,19.40,20.54,19.83,19.65,18.69,15.37,10.93,7.14
1,0.56,0.45,0.46,0.43,0.41,0.46,0.50,0.46,0.43,0.41,0.40,0.49
