,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-12.07,-9.88,-3.33,4.40,9.22,13.11,15.45,14.71,10.41,3.65,-3.82,-9.05
1,1.23,1.14,0.98,0.97,1.04,1.05,1.01,0.98,0.95,0.94,0.95,1.06
