,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,26.27,26.73,27.11,27.10,27.38,27.15,26.78,26.68,26.71,26.69,26.69,26.33
1,0.39,0.31,0.29,0.38,0.38,0.33,0.31,0.29,0.28,0.28,0.30,0.35
