Country,Anomaly
Afghanistan,1.36
Albania,-0.7659999999999999
Algeria,0.267
American Samoa,0.335
Andorra,-0.721
Angola,0.605
Anguilla,0.218
Antarctica,
Antigua and Barbuda,0.204
Argentina,-0.451
Armenia,0.147
Aruba,0.42
Australia,-0.363
Austria,-1.0070000000000001
Azerbaijan,0.17
Bahamas,-0.027000000000000003
Bahrain,0.11199999999999999
Bangladesh,0.09300000000000001
Barbados,0.29
Belarus,-2.0669999999999997
Belgium,-0.6679999999999999
Belize,0.24600000000000002
Benin,0.804
Bhutan,0.18100000000000002
Bolivia,0.242
Bosnia and Herzegovina,-0.986
Botswana,0.585
Brazil,0.172
British Virgin Islands,0.26899999999999996
Bulgaria,-0.6940000000000001
Burkina Faso,0.54
Burundi,0.518
Cambodia,0.588
Cameroon,0.557
Canada,0.515
Cape Verde,-0.1
Cayman Islands,0.307
Central African Republic,0.45399999999999996
Chad,0.625
Chile,-0.11900000000000001
China,0.462
Colombia,0.563
Comoros,0.44799999999999995
Congo,0.502
Costa Rica,0.526
Croatia,-1.047
Cuba,0.061
Curaçao,0.41100000000000003
Cyprus,0.297
Czechia,-1.256
Côte d'Ivoire,0.461
Dem. Rep. Congo,0.484
Denmark,-1.2930000000000001
Djibouti,0.326
Dominica,0.237
Dominican Republic,0.201
Ecuador,0.5920000000000001
Egypt,0.253
El Salvador,0.33299999999999996
Equatorial Guinea,0.45899999999999996
Eritrea,0.19699999999999998
Estonia,-2.36
eSwatini,0.9490000000000001
Ethiopia,0.318
Falkland Islands (Islas Malvinas),0.233
Faroe Islands,0.23
Fiji,0.04
Finland,-1.9780000000000002
France,-0.792
French Guiana,0.258
French Polynesia,0.225
French Southern and Antarctic Lands,
Gabon,0.38
Gambia,0.413
Georgia,-0.308
Germany,-1.109
Ghana,0.6
Greece,-0.42700000000000005
Greenland,1.031
Grenada,0.252
Guadeloupe,0.21899999999999997
Guam,0.215
Guatemala,0.251
Guernsey,-0.6
Guinea,0.495
Guinea-Bissau,0.35600000000000004
Guyana,0.222
Haiti,0.22
Heard Island and McDonald Islands,
Honduras,0.37799999999999995
Hong Kong,0.252
Hungary,-1.114
Iceland,1.179
India,0.522
Indonesia,-0.004
Iran,0.7290000000000001
Iraq,0.102
Ireland,-0.344
Isle of Man,-0.33799999999999997
Israel,0.384
Italy,-0.815
Jamaica,0.17
Japan,-0.381
Jersey,-0.6
Jordan,0.262
Kazakhstan,-0.08
Kenya,0.349
Kiribati,0.7929999999999999
Kuwait,0.08199999999999999
Kyrgyzstan,1.148
Laos,0.401
Latvia,-2.2119999999999997
Lebanon,0.392
Lesotho,0.48700000000000004
Liberia,0.401
Libya,0.18600000000000003
Liechtenstein,-0.813
Lithuania,-2.04
Luxembourg,-0.78
Macau,0.26
Macedonia,-0.713
Madagascar,0.213
Malawi,0.36
Malaysia,0.373
Mali,0.629
Malta,-0.349
Martinique,0.263
Mauritania,0.34600000000000003
Mauritius,0.171
Mayotte,0.27
Mexico,0.05
Micronesia,0.05
Moldova,-1.345
Monaco,-0.9790000000000001
Mongolia,0.33399999999999996
Montenegro,-0.8740000000000001
Montserrat,0.20800000000000002
Morocco,0.08199999999999999
Mozambique,0.391
Myanmar,0.025
Namibia,0.7879999999999999
Nepal,0.596
Netherlands,-0.785
New Caledonia,-0.11599999999999999
New Zealand,-0.61
Nicaragua,0.446
Niger,0.889
Nigeria,0.772
Niue,0.047
North Korea,-0.18600000000000003
Northern Mariana Islands,0.09699999999999999
Norway,-0.975
Oman,0.158
Pakistan,0.937
Palau,0.009000000000000001
Palestina,0.012
Panama,0.518
Papua New Guinea,-0.518
Paraguay,-0.371
Peru,0.428
Philippines,0.179
Poland,-1.599
Portugal,-0.34299999999999997
Puerto Rico,0.19
Qatar,0.10300000000000001
Reunion,0.284
Romania,-1.09
Russia,-1.052
Rwanda,0.503
Saint Barthélemy,0.262
Saint Kitts and Nevis,0.244
Saint Lucia,0.281
Saint Martin,0.218
Saint Pierre and Miquelon,-0.9209999999999999
Saint Vincent and the Grenadines,0.26899999999999996
Samoa,0.305
San Marino,-1.016
Sao Tome and Principe,0.46399999999999997
Saudi Arabia,0.081
Senegal,0.384
Serbia,-0.971
Seychelles,0.43799999999999994
Sierra Leone,0.336
Singapore,0.42
Sint Maarten,0.218
Slovakia,-1.3130000000000002
Slovenia,-1.1159999999999999
Solomon Islands,-0.321
Somalia,0.292
South Africa,0.355
South Georgia and the South Sandwich Isla,-0.33
South Korea,-0.111
Spain,-0.514
Sri Lanka,0.353
Sudan,0.35
Suriname,0.226
Svalbard and Jan Mayen,-0.7440000000000001
Sweden,-1.421
Switzerland,-0.883
Syria,0.129
Taiwan,0.311
Tajikistan,1.136
Tanzania,0.451
Thailand,0.506
Timor-Leste,-0.273
Togo,0.698
Tonga,-0.049
Trinidad and Tobago,0.257
Tunisia,-0.195
Turkey,-0.27699999999999997
Turkmenistan,1.085
Turks and Caicas Islands,0.19399999999999998
Uganda,0.37
Ukraine,-1.54
United Arab Emirates,0.161
United Kingdom,-0.42700000000000005
United States of America,0.45
Uruguay,-0.627
Uzbekistan,1.1059999999999999
Venezuela,0.397
Vietnam,0.4
Virgin Islands,0.265
Western Sahara,0.083
Yemen,0.135
Zambia,0.321
Zimbabwe,0.396
Åland,-1.899
Global Land,0.068
