,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,23.79,24.30,24.71,24.14,23.13,21.78,21.24,22.00,23.40,24.18,24.18,23.68
1,0.13,0.14,0.13,0.13,0.14,0.14,0.13,0.13,0.13,0.12,0.13,0.14
