Country,Anomaly
Afghanistan,-0.39899999999999997
Albania,-0.48
Algeria,-0.528
American Samoa,-0.522
Andorra,-0.491
Angola,-0.447
Anguilla,-0.591
Antarctica,
Antigua and Barbuda,-0.506
Argentina,-0.462
Armenia,-0.521
Aruba,-0.642
Australia,-0.289
Austria,-0.47600000000000003
Azerbaijan,-0.46
Bahamas,-0.37799999999999995
Bahrain,-0.28800000000000003
Bangladesh,-0.326
Barbados,-0.536
Belarus,-0.249
Belgium,-0.462
Belize,-0.579
Benin,-0.46399999999999997
Bhutan,-0.231
Bolivia,-0.56
Bosnia and Herzegovina,-0.435
Botswana,-0.614
Brazil,-0.38299999999999995
British Virgin Islands,-0.591
Bulgaria,-0.456
Burkina Faso,-0.271
Burundi,-0.44299999999999995
Cambodia,-0.24
Cameroon,-0.688
Canada,-0.324
Cape Verde,-0.384
Cayman Islands,-0.505
Central African Republic,-0.5670000000000001
Chad,-0.588
Chile,-0.45399999999999996
China,-0.384
Colombia,-0.635
Comoros,-0.455
Congo,-0.433
Costa Rica,-0.609
Croatia,-0.45299999999999996
Cuba,-0.518
Curaçao,-0.6579999999999999
Cyprus,-0.685
Czechia,-0.423
Côte d'Ivoire,-0.493
Dem. Rep. Congo,-0.425
Denmark,-0.191
Djibouti,-0.2
Dominica,-0.514
Dominican Republic,-0.503
Ecuador,-0.677
Egypt,-0.544
El Salvador,-0.606
Equatorial Guinea,-0.633
Eritrea,-0.326
Estonia,-0.044000000000000004
eSwatini,-0.44299999999999995
Ethiopia,-0.23199999999999998
Falkland Islands (Islas Malvinas),-0.28300000000000003
Faroe Islands,-0.5710000000000001
Fiji,-0.456
Finland,0.129
France,-0.46799999999999997
French Guiana,-0.564
French Polynesia,-0.49
French Southern and Antarctic Lands,
Gabon,-0.603
Gambia,-0.275
Georgia,-0.5
Germany,-0.387
Ghana,-0.389
Greece,-0.606
Greenland,-1.203
Grenada,-0.568
Guadeloupe,-0.625
Guam,
Guatemala,-0.596
Guernsey,-0.37200000000000005
Guinea,-0.273
Guinea-Bissau,-0.28800000000000003
Guyana,-0.586
Haiti,-0.513
Heard Island and McDonald Islands,
Honduras,-0.586
Hong Kong,-0.462
Hungary,-0.408
Iceland,-0.461
India,-0.33899999999999997
Indonesia,-0.415
Iran,-0.307
Iraq,-0.425
Ireland,-0.35600000000000004
Isle of Man,-0.317
Israel,-0.65
Italy,-0.515
Jamaica,-0.532
Japan,-0.9209999999999999
Jersey,-0.37200000000000005
Jordan,-0.606
Kazakhstan,-0.41
Kenya,-0.331
Kiribati,-0.493
Kuwait,-0.335
Kyrgyzstan,-0.406
Laos,-0.268
Latvia,-0.111
Lebanon,-0.625
Lesotho,-0.616
Liberia,-0.32299999999999995
Libya,-0.5660000000000001
Liechtenstein,-0.5379999999999999
Lithuania,-0.163
Luxembourg,-0.486
Macau,-0.456
Macedonia,-0.47200000000000003
Madagascar,-0.43200000000000005
Malawi,-0.542
Malaysia,-0.474
Mali,-0.315
Malta,-0.462
Martinique,-0.649
Mauritania,-0.228
Mauritius,-0.41
Mayotte,-0.413
Mexico,-0.377
Micronesia,
Moldova,-0.414
Monaco,-0.503
Mongolia,-0.544
Montenegro,-0.429
Montserrat,-0.619
Morocco,-0.446
Mozambique,-0.5539999999999999
Myanmar,-0.425
Namibia,-0.521
Nepal,-0.271
Netherlands,-0.406
New Caledonia,-0.491
New Zealand,-0.413
Nicaragua,-0.5870000000000001
Niger,-0.564
Nigeria,-0.6
Niue,-0.542
North Korea,-0.599
Northern Mariana Islands,-0.5379999999999999
Norway,-0.040999999999999995
Oman,-0.325
Pakistan,-0.446
Palau,-0.511
Palestina,-0.588
Panama,-0.585
Papua New Guinea,-0.157
Paraguay,-0.478
Peru,-0.698
Philippines,-0.547
Poland,-0.28600000000000003
Portugal,-0.433
Puerto Rico,-0.521
Qatar,-0.294
Reunion,-0.457
Romania,-0.386
Russia,-0.023
Rwanda,-0.413
Saint Barthélemy,-0.625
Saint Kitts and Nevis,-0.52
Saint Lucia,-0.539
Saint Martin,-0.591
Saint Pierre and Miquelon,-0.195
Saint Vincent and the Grenadines,-0.546
Samoa,-0.525
San Marino,-0.478
Sao Tome and Principe,-0.402
Saudi Arabia,-0.36200000000000004
Senegal,-0.25
Serbia,-0.40700000000000003
Seychelles,-0.38799999999999996
Sierra Leone,-0.307
Singapore,-0.456
Sint Maarten,-0.591
Slovakia,-0.433
Slovenia,-0.473
Solomon Islands,-0.371
Somalia,-0.256
South Africa,-0.613
South Georgia and the South Sandwich Isla,0.024
South Korea,-0.6809999999999999
Spain,-0.46299999999999997
Sri Lanka,-0.124
Sudan,-0.301
Suriname,-0.526
Svalbard and Jan Mayen,-0.16899999999999998
Sweden,0.061
Switzerland,-0.534
Syria,-0.594
Taiwan,-0.45899999999999996
Tajikistan,-0.447
Tanzania,-0.43
Thailand,-0.272
Timor-Leste,-0.271
Togo,-0.44799999999999995
Tonga,-0.44799999999999995
Trinidad and Tobago,-0.624
Tunisia,-0.55
Turkey,-0.621
Turkmenistan,-0.26899999999999996
Turks and Caicas Islands,-0.511
Uganda,-0.289
Ukraine,-0.34600000000000003
United Arab Emirates,-0.306
United Kingdom,-0.391
United States of America,-0.271
Uruguay,-0.679
Uzbekistan,-0.285
Venezuela,-0.627
Vietnam,-0.256
Virgin Islands,-0.518
Western Sahara,-0.28800000000000003
Yemen,-0.252
Zambia,-0.534
Zimbabwe,-0.642
Åland,-0.066
Global Land,-0.358
