Country,Anomaly
Afghanistan,
Albania,-1.7109999999999999
Algeria,
American Samoa,
Andorra,-1.195
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-1.139
Azerbaijan,
Bahamas,-2.6430000000000002
Bahrain,
Bangladesh,
Barbados,
Belarus,-1.765
Belgium,-0.758
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-1.465
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-1.871
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-1.361
Cuba,
Curaçao,
Cyprus,
Czechia,-1.16
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-1.01
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-1.7309999999999999
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-1.886
Fiji,
Finland,-1.9280000000000002
France,-1.043
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.892
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-1.382
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-1.473
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-1.436
Isle of Man,-1.36
Israel,
Italy,-1.2770000000000001
Jamaica,
Japan,
Jersey,-1.382
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-1.6219999999999999
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.977
Lithuania,-1.538
Luxembourg,-0.804
Macau,
Macedonia,-1.767
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-1.943
Monaco,-0.96
Mongolia,
Montenegro,-1.6
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.6859999999999999
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-1.6440000000000001
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-1.3230000000000002
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-1.796
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-2.9189999999999996
Saint Vincent and the Grenadines,
Samoa,
San Marino,-1.278
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-1.692
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-1.4509999999999998
Slovenia,-1.249
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,
Sweden,-1.516
Switzerland,-0.966
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-1.992
United Arab Emirates,
United Kingdom,-1.183
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-1.3419999999999999
Global Land,-2.195
