,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.57,23.37,25.28,26.53,27.58,27.21,26.60,26.85,26.74,25.44,24.00,22.68
1,0.23,0.28,0.29,0.28,0.26,0.23,0.23,0.24,0.25,0.28,0.28,0.24
