,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,21.77,22.89,24.08,24.08,24.14,23.57,22.63,22.55,22.98,22.46,21.85,21.27
1,0.40,0.39,0.38,0.37,0.39,0.39,0.37,0.37,0.37,0.37,0.37,0.39
