,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-6.42,-6.04,-2.23,4.54,11.03,15.72,17.15,16.19,11.55,6.07,0.67,-3.72
1,0.45,0.40,0.37,0.36,0.48,0.61,0.54,0.39,0.35,0.45,0.57,0.57
