,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,25.51,25.52,25.99,26.51,27.35,27.45,27.37,27.58,27.58,27.22,26.92,25.98
1,0.18,0.19,0.19,0.18,0.19,0.19,0.19,0.19,0.19,0.18,0.19,0.19
