Country,Anomaly
Afghanistan,-0.474
Albania,-0.55
Algeria,-0.5660000000000001
American Samoa,
Andorra,-0.853
Angola,-0.377
Anguilla,-0.5770000000000001
Antarctica,
Antigua and Barbuda,-0.607
Argentina,-0.71
Armenia,-0.406
Aruba,-0.616
Australia,-0.243
Austria,-0.591
Azerbaijan,-0.37200000000000005
Bahamas,-0.466
Bahrain,-0.311
Bangladesh,-0.49200000000000005
Barbados,-0.617
Belarus,-0.513
Belgium,-0.725
Belize,-0.841
Benin,-0.527
Bhutan,-0.43700000000000006
Bolivia,
Bosnia and Herzegovina,-0.573
Botswana,-0.509
Brazil,
British Virgin Islands,-0.586
Bulgaria,-0.551
Burkina Faso,-0.507
Burundi,
Cambodia,-0.541
Cameroon,-0.589
Canada,-0.728
Cape Verde,-0.5770000000000001
Cayman Islands,-0.598
Central African Republic,
Chad,
Chile,-0.6940000000000001
China,-0.509
Colombia,
Comoros,
Congo,-0.6729999999999999
Costa Rica,
Croatia,-0.581
Cuba,-0.59
Curaçao,-0.758
Cyprus,-0.55
Czechia,-0.6629999999999999
Côte d'Ivoire,-1.02
Dem. Rep. Congo,-0.569
Denmark,-0.5660000000000001
Djibouti,-0.235
Dominica,-0.6
Dominican Republic,-0.614
Ecuador,
Egypt,-0.5870000000000001
El Salvador,-0.764
Equatorial Guinea,-0.5870000000000001
Eritrea,-0.361
Estonia,-0.41
eSwatini,-0.488
Ethiopia,-0.327
Falkland Islands (Islas Malvinas),-0.778
Faroe Islands,-0.6409999999999999
Fiji,
Finland,-0.408
France,-0.7809999999999999
French Guiana,-0.777
French Polynesia,-0.95
French Southern and Antarctic Lands,
Gabon,-0.563
Gambia,-0.369
Georgia,-0.42
Germany,-0.67
Ghana,-0.5539999999999999
Greece,-0.573
Greenland,-1.5490000000000002
Grenada,-0.626
Guadeloupe,-0.547
Guam,
Guatemala,-0.809
Guernsey,-0.7290000000000001
Guinea,-0.525
Guinea-Bissau,-0.439
Guyana,-0.727
Haiti,-0.595
Heard Island and McDonald Islands,
Honduras,-0.7490000000000001
Hong Kong,-0.8759999999999999
Hungary,-0.61
Iceland,-0.85
India,-0.511
Indonesia,-0.634
Iran,-0.327
Iraq,-0.45899999999999996
Ireland,-0.562
Isle of Man,-0.57
Israel,-0.57
Italy,-0.599
Jamaica,-0.607
Japan,-0.6779999999999999
Jersey,-0.7290000000000001
Jordan,-0.5920000000000001
Kazakhstan,-0.521
Kenya,
Kiribati,
Kuwait,-0.368
Kyrgyzstan,-0.55
Laos,-0.535
Latvia,-0.441
Lebanon,-0.5479999999999999
Lesotho,-0.643
Liberia,-0.594
Libya,-0.531
Liechtenstein,-0.62
Lithuania,-0.491
Luxembourg,-0.718
Macau,-0.875
Macedonia,-0.56
Madagascar,-0.6459999999999999
Malawi,
Malaysia,-0.591
Mali,-0.496
Malta,-0.456
Martinique,-0.541
Mauritania,-0.40700000000000003
Mauritius,-0.6
Mayotte,
Mexico,-0.7559999999999999
Micronesia,
Moldova,-0.552
Monaco,-0.753
Mongolia,-0.384
Montenegro,-0.537
Montserrat,-0.5479999999999999
Morocco,-0.597
Mozambique,
Myanmar,-0.626
Namibia,-0.43799999999999994
Nepal,-0.58
Netherlands,-0.695
New Caledonia,-0.5720000000000001
New Zealand,-0.426
Nicaragua,-0.7190000000000001
Niger,-0.514
Nigeria,-0.546
Niue,-0.841
North Korea,-0.631
Northern Mariana Islands,
Norway,-0.377
Oman,-0.29600000000000004
Pakistan,-0.503
Palau,
Palestina,-0.601
Panama,
Papua New Guinea,
Paraguay,-0.625
Peru,
Philippines,-0.648
Poland,-0.569
Portugal,-0.75
Puerto Rico,-0.645
Qatar,-0.293
Reunion,
Romania,-0.563
Russia,-0.33899999999999997
Rwanda,
Saint Barthélemy,-0.679
Saint Kitts and Nevis,-0.618
Saint Lucia,-0.623
Saint Martin,-0.5770000000000001
Saint Pierre and Miquelon,-0.6859999999999999
Saint Vincent and the Grenadines,-0.628
Samoa,
San Marino,-0.6
Sao Tome and Principe,-0.871
Saudi Arabia,-0.39899999999999997
Senegal,-0.377
Serbia,-0.691
Seychelles,
Sierra Leone,-0.58
Singapore,-0.586
Sint Maarten,-0.5770000000000001
Slovakia,-0.634
Slovenia,-0.58
Solomon Islands,
Somalia,-0.315
South Africa,-0.595
South Georgia and the South Sandwich Isla,
South Korea,-0.7120000000000001
Spain,-0.7809999999999999
Sri Lanka,-0.312
Sudan,
Suriname,-0.708
Svalbard and Jan Mayen,-0.612
Sweden,-0.355
Switzerland,-0.7490000000000001
Syria,-0.5529999999999999
Taiwan,-0.774
Tajikistan,-0.63
Tanzania,
Thailand,-0.505
Timor-Leste,-0.514
Togo,-0.545
Tonga,-0.5710000000000001
Trinidad and Tobago,-0.637
Tunisia,-0.44799999999999995
Turkey,-0.552
Turkmenistan,-0.483
Turks and Caicas Islands,-0.545
Uganda,
Ukraine,-0.526
United Arab Emirates,-0.292
United Kingdom,-0.6579999999999999
United States of America,-0.5670000000000001
Uruguay,-0.706
Uzbekistan,-0.507
Venezuela,-0.7390000000000001
Vietnam,-0.5710000000000001
Virgin Islands,-0.632
Western Sahara,-0.473
Yemen,-0.252
Zambia,
Zimbabwe,-0.532
Åland,-0.41200000000000003
Global Land,-0.523
