,Country,Anomaly,Unc.
0,Afghanistan,-0.942,0.15
1,Albania,-0.225,0.288
2,Algeria,-0.535,0.304
3,Andorra,0.223,0.249
4,Angola,-0.814,0.399
5,Anguilla,-0.538,0.301
6,Antarctica,,
7,Antigua and Barb,-0.472,0.119
8,Argentina,-0.797,0.135
9,Armenia,-2.151,0.384
10,Aruba,-0.613,0.172
11,Australia,-0.386,0.235
12,Austria,0.448,0.171
13,Azerbaijan,-2.157,0.249
14,Bahamas,-0.291,0.224
15,Bahrain,-1.374,0.313
16,Bangladesh,-0.586,0.144
17,Barbados,-0.519,0.135
18,Belarus,-0.082,0.209
19,Belgium,0.741,0.235
20,Belize,-0.7,0.449
21,Benin,-0.805,0.796
22,Bhutan,-0.533,0.207
23,Bolivia,-0.695,0.684
24,Bosnia and Herz,0.094,0.198
25,Botswana,-0.773,0.293
26,Brazil,-0.493,0.296
27,British Virgin Is,-0.513,0.219
28,Bulgaria,-0.229,0.278
29,Burkina Faso,-0.822,0.765
30,Burma,-0.736,0.241
31,Burundi,-0.648,0.216
32,Cambodia,-0.356,0.2
33,Cameroon,-0.683,0.399
34,Canada,-0.473,0.345
35,Cayman Is,-0.272,0.241
36,Central African Rep,-0.797,0.428
37,Chad,-0.548,0.44
38,Chile,-0.36,0.127
39,China,-0.487,0.194
40,Colombia,-0.552,0.236
41,Comoros,-0.733,0.174
42,Congo,-0.848,0.398
43,Costa Rica,-0.512,0.481
44,Croatia,0.314,0.16
45,Cuba,-0.349,0.332
46,Curaçao,-0.661,0.224
47,Cyprus,-1.055,0.562
48,Czechia,0.608,0.211
49,Côte d'Ivoire,-0.739,0.567
50,Dem. Rep. Congo,-0.674,0.418
51,Denmark,0.831,0.238
52,Djibouti,0.06,0.566
53,Dominica,-0.508,0.117
54,Dominican Rep,-0.436,0.193
55,Ecuador,-0.52,0.537
56,Egypt,-0.745,0.237
57,El Salvador,-0.486,0.653
58,Eq. Guinea,-0.789,0.394
59,Eritrea,-0.36,0.572
60,Estonia,0.266,0.458
61,Ethiopia,0.014,0.296
62,Faeroe Is,-0.078,0.168
63,Falkland Is,-0.112,0.248
64,Fiji,-0.305,0.599
65,Finland,0.172,0.225
66,Fr. Polynesia,-0.526,0.406
67,Fr. S. Antarctic Lands,,
68,France,0.449,0.181
69,French Guiana,-0.73,0.134
70,Gabon,-0.862,0.333
71,Gambia,-0.268,0.323
72,Gaza Strip,-1.371,0.36
73,Georgia,-2.084,0.427
74,Germany,0.812,0.269
75,Ghana,-0.904,0.815
76,Greece,-0.542,0.39
77,Greenland,-0.939,1.003
78,Guadeloupe,-0.554,0.258
79,Guam,-0.337,0.343
80,Guatemala,-0.631,0.472
81,Guernsey,0.42,0.216
82,Guinea,-0.493,0.366
83,Guinea-Bissau,-0.324,0.278
84,Guyana,-0.468,0.292
85,Haiti,-0.437,0.23
86,Heard I. and McDonald Is,,
87,Honduras,-0.51,0.568
88,Hong Kong,-0.681,0.23
89,Hungary,0.399,0.195
90,Iceland,-0.263,0.232
91,India,-0.219,0.164
92,Indonesia,-0.455,0.194
93,Iran,-1.655,0.241
94,Iraq,-1.927,0.235
95,Ireland,0.275,0.216
96,Isle of Man,0.444,0.126
97,Israel,-1.296,0.238
98,Italy,0.103,0.204
99,Jamaica,-0.326,0.469
100,Japan,-0.42,0.18
101,Jersey,0.42,0.216
102,Jordan,-1.367,0.232
103,Kazakhstan,-0.548,0.241
104,Kenya,-0.303,0.289
105,Kuwait,-1.67,0.316
106,Kyrgyzstan,-0.287,0.554
107,Laos,-0.289,0.165
108,Latvia,0.359,0.391
109,Lebanon,-1.511,0.3
110,Lesotho,-0.769,0.344
111,Liberia,-0.656,0.449
112,Libya,-0.477,0.401
113,Liechtenstein,0.536,0.195
114,Lithuania,0.479,0.269
115,Luxembourg,0.732,0.242
116,Macao,-0.647,0.228
117,Macedonia,-0.193,0.302
118,Madagascar,-0.778,0.211
119,Malawi,-0.968,0.149
120,Malaysia,-0.363,0.159
121,Mali,-0.61,0.471
122,Malta,-0.121,0.22
123,Martinique,-0.572,0.233
124,Mauritania,-0.476,0.408
125,Mauritius,-0.62,0.245
126,Mayotte,-0.821,0.242
127,Mexico,-0.108,0.192
128,Moldova,-0.562,0.214
129,Mongolia,-0.026,0.465
130,Montenegro,-0.09,0.259
131,Montserrat,-0.55,0.266
132,Morocco,-0.513,0.22
133,Mozambique,-0.972,0.142
134,Namibia,-0.571,0.257
135,Nepal,-0.45,0.195
136,Netherlands,0.785,0.244
137,New Caledonia,-0.383,0.334
138,New Zealand,-0.101,0.279
139,Nicaragua,-0.458,0.553
140,Niger,-0.455,0.549
141,Nigeria,-0.542,0.579
142,Niue,-0.61,0.348
143,North Korea,-0.861,0.26
144,Norway,0.196,0.244
145,Oman,-0.556,0.601
146,Pakistan,-0.508,0.286
147,Palau,-0.476,0.225
148,Palestine,-0.677,0.277
149,Panama,-0.527,0.346
150,Papua New Guinea,-0.437,0.22
151,Paraguay,-1.019,0.289
152,Peru,-0.607,0.765
153,Philippines,-0.565,0.168
154,Poland,0.636,0.19
155,Portugal,-0.521,0.19
156,Puerto Rico,-0.401,0.172
157,Qatar,-1.172,0.269
158,Reunion,-0.567,0.284
159,Romania,-0.086,0.262
160,Russia,-0.216,0.322
161,Rwanda,-0.612,0.217
162,S. Geo. and the Is,-0.575,0.33
163,Saint Lucia,-0.516,0.114
164,Samoa,-0.416,0.261
165,San Marino,0.228,0.173
166,Saudi Arabia,-1.018,0.27
167,Senegal,-0.26,0.381
168,Serbia,0.098,0.186
169,Seychelles,-0.519,0.213
170,Sierra Leone,-0.534,0.354
171,Singapore,-0.376,0.146
172,Slovakia,0.426,0.175
173,Slovenia,0.403,0.159
174,Solomon Is,-0.274,0.182
175,Somalia,0.023,0.579
176,South Africa,-0.637,0.32
177,South Korea,-0.766,0.183
178,Spain,-0.328,0.155
179,Sri Lanka,-0.052,0.157
180,St. Pierre and Miquelon,-0.896,0.421
181,St. Vin. and Gren,-0.513,0.105
182,Sudan,-0.471,0.343
183,Suriname,-0.463,0.254
184,Svalbard and Jan Mayen,-0.408,1.248
185,Swaziland,-0.773,0.167
186,Sweden,0.394,0.202
187,Switzerland,0.463,0.213
188,Syria,-1.833,0.279
189,São Tomé and Principe,-0.868,0.248
190,Taiwan,-0.705,0.138
191,Tajikistan,-0.862,0.191
