Country,Anomaly
Afghanistan,
Albania,-0.873
Algeria,
American Samoa,
Andorra,-0.653
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,
Aruba,
Australia,
Austria,-0.40399999999999997
Azerbaijan,
Bahamas,
Bahrain,
Bangladesh,
Barbados,
Belarus,-0.853
Belgium,-0.392
Belize,
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.652
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.985
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,
Cape Verde,
Cayman Islands,
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.565
Cuba,
Curaçao,
Cyprus,
Czechia,-0.445
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.342
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.789
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-1.023
Fiji,
Finland,-0.9670000000000001
France,-0.556
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,
Germany,-0.304
Ghana,
Greece,
Greenland,
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.645
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.6459999999999999
Iceland,
India,
Indonesia,
Iran,
Iraq,
Ireland,-0.89
Isle of Man,-0.685
Israel,
Italy,-0.601
Jamaica,
Japan,
Jersey,-0.645
Jordan,
Kazakhstan,
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.7
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.342
Lithuania,-0.64
Luxembourg,-0.374
Macau,
Macedonia,-0.912
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-1.034
Monaco,-0.493
Mongolia,
Montenegro,-0.767
Montserrat,
Morocco,
Mozambique,
Myanmar,
Namibia,
Nepal,
Netherlands,-0.36200000000000004
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-0.7829999999999999
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.51
Portugal,
Puerto Rico,
Qatar,
Reunion,
Romania,-0.9129999999999999
Russia,
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-1.786
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.532
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.836
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.63
Slovenia,-0.47200000000000003
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,
Sri Lanka,
Sudan,
Suriname,
Svalbard and Jan Mayen,
Sweden,-0.63
Switzerland,-0.42100000000000004
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,
Turkey,
Turkmenistan,
Turks and Caicas Islands,
Uganda,
Ukraine,-1.075
United Arab Emirates,
United Kingdom,-0.706
United States of America,
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.45
Global Land,-1.317
