,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.80,22.89,24.16,25.07,26.21,27.04,27.66,27.76,27.45,26.43,25.12,23.46
1,0.26,0.26,0.27,0.27,0.27,0.28,0.27,0.28,0.27,0.27,0.29,0.28
