,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.75,24.78,25.22,25.78,26.80,27.20,27.15,27.29,27.21,26.80,26.36,25.26
1,0.24,0.24,0.24,0.25,0.26,0.26,0.26,0.25,0.25,0.25,0.25,0.25
