,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-4.35,-3.09,-0.02,3.44,8.05,11.49,13.27,12.85,10.35,5.71,0.67,-3.19
1,2.13,1.10,1.07,1.65,1.59,1.39,1.26,1.04,0.79,0.91,1.51,2.19
