,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.98,20.09,20.06,19.89,20.19,19.73,19.68,20.63,21.11,20.64,19.83,19.62
1,0.30,0.30,0.32,0.31,0.28,0.33,0.38,0.36,0.31,0.28,0.30,0.32
