,Country,Anomaly,Unc.
0,Afghanistan,0.701,0.173
1,Albania,0.823,0.108
2,Algeria,1.012,0.144
3,Andorra,0.917,0.085
4,Angola,1.437,0.282
5,Anguilla,0.928,0.092
6,Antarctica,0.378,0.195
7,Antigua and Barb,1.062,0.113
8,Argentina,0.384,0.09
9,Armenia,1.338,0.093
10,Aruba,0.952,0.112
11,Australia,1.062,0.076
12,Austria,1.145,0.123
13,Azerbaijan,1.219,0.122
14,Bahamas,0.825,0.204
15,Bahrain,1.174,0.16
16,Bangladesh,0.369,0.119
17,Barbados,1.079,0.086
18,Belarus,0.568,0.066
19,Belgium,0.837,0.081
20,Belize,0.912,0.139
21,Benin,1.057,0.127
22,Bhutan,0.566,0.186
23,Bolivia,0.683,0.098
24,Bosnia and Herz,1.012,0.106
25,Botswana,1.312,0.088
26,Brazil,1.152,0.075
27,British Virgin Is,0.963,0.078
28,Bulgaria,0.761,0.091
29,Burkina Faso,1.03,0.098
30,Burma,0.868,0.071
31,Burundi,0.816,0.2
32,Cambodia,1.331,0.226
33,Cameroon,1.054,0.279
34,Canada,2.515,0.06
35,Cayman Is,0.778,0.185
36,Central African Rep,0.905,0.222
37,Chad,0.782,0.156
38,Chile,0.766,0.142
39,China,1.212,0.075
40,Colombia,0.86,0.132
41,Comoros,1.111,0.166
42,Congo,1.067,0.118
43,Costa Rica,1.222,0.106
44,Croatia,1.093,0.104
45,Cuba,0.782,0.078
46,Curaçao,0.817,0.286
47,Cyprus,0.752,0.09
48,Czechia,1.11,0.058
49,Côte d'Ivoire,0.989,0.077
50,Dem. Rep. Congo,0.994,0.187
51,Denmark,0.69,0.106
52,Djibouti,1.179,0.348
53,Dominica,1.03,0.099
54,Dominican Rep,0.879,0.155
55,Ecuador,1.31,0.136
56,Egypt,0.665,0.143
57,El Salvador,0.918,0.163
58,Eq. Guinea,1.066,0.209
59,Eritrea,0.821,0.208
60,Estonia,0.443,0.06
61,Ethiopia,0.827,0.268
62,Faeroe Is,0.339,0.108
63,Falkland Is,1.314,0.437
