,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.35,26.50,28.07,28.36,27.75,25.88,24.50,24.18,24.65,25.12,25.02,23.72
1,0.46,0.45,0.46,0.46,0.45,0.45,0.44,0.44,0.44,0.44,0.46,0.47
