,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,19.13,18.63,17.04,13.26,9.76,6.68,6.83,9.17,12.79,14.99,16.81,18.36
1,0.58,0.59,0.59,0.58,0.63,0.67,0.64,0.62,0.58,0.60,0.62,0.60
