,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,24.69,27.01,29.16,29.65,28.93,27.34,25.82,25.24,25.96,26.63,26.06,24.55
1,0.21,0.21,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20
