Country,Anomaly
Afghanistan,
Albania,-0.337
Algeria,-0.294
American Samoa,
Andorra,-0.182
Angola,
Anguilla,-0.5589999999999999
Antarctica,
Antigua and Barbuda,-0.48200000000000004
Argentina,-0.537
Armenia,-0.27699999999999997
Aruba,-0.532
Australia,
Austria,-0.285
Azerbaijan,-0.297
Bahamas,-0.36200000000000004
Bahrain,
Bangladesh,
Barbados,-0.485
Belarus,-0.54
Belgium,-0.284
Belize,-0.5670000000000001
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.28
Botswana,
Brazil,
British Virgin Islands,-0.5579999999999999
Bulgaria,-0.41100000000000003
Burkina Faso,
Burundi,
Cambodia,-0.331
Cameroon,
Canada,-0.4
Cape Verde,-0.415
Cayman Islands,-0.319
Central African Republic,
Chad,
Chile,-0.512
China,-0.225
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.268
Cuba,-0.486
Curaçao,-0.565
Cyprus,-0.25
Czechia,-0.377
Côte d'Ivoire,-0.5479999999999999
Dem. Rep. Congo,
Denmark,-0.502
Djibouti,
Dominica,-0.475
Dominican Republic,-0.494
Ecuador,
Egypt,-0.326
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.573
eSwatini,-0.48100000000000004
Ethiopia,
Falkland Islands (Islas Malvinas),-0.526
Faroe Islands,-0.49200000000000005
Fiji,
Finland,-0.6659999999999999
France,-0.24600000000000002
French Guiana,-0.5429999999999999
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-0.354
Germany,-0.327
Ghana,
Greece,-0.419
Greenland,-0.899
Grenada,-0.49
Guadeloupe,-0.555
Guam,
Guatemala,-0.555
Guernsey,-0.276
Guinea,
Guinea-Bissau,
Guyana,-0.491
Haiti,-0.49
Heard Island and McDonald Islands,
Honduras,-0.514
Hong Kong,-0.48100000000000004
Hungary,-0.382
Iceland,-0.626
India,
Indonesia,
Iran,-0.171
Iraq,-0.212
Ireland,-0.41200000000000003
Isle of Man,-0.26899999999999996
Israel,-0.23199999999999998
Italy,-0.258
Jamaica,-0.5
Japan,-0.542
Jersey,-0.276
Jordan,-0.253
Kazakhstan,-0.45399999999999996
Kenya,
Kiribati,
Kuwait,-0.175
Kyrgyzstan,
Laos,-0.248
Latvia,-0.544
Lebanon,-0.204
Lesotho,
Liberia,
Libya,-0.325
Liechtenstein,-0.258
Lithuania,-0.56
Luxembourg,-0.276
Macau,-0.48
Macedonia,-0.364
Madagascar,
Malawi,
Malaysia,-0.484
Mali,
Malta,-0.175
Martinique,-0.5539999999999999
Mauritania,
Mauritius,
Mayotte,
Mexico,-0.562
Micronesia,
Moldova,-0.51
Monaco,-0.26899999999999996
Mongolia,-0.27699999999999997
Montenegro,-0.298
Montserrat,-0.555
Morocco,-0.266
Mozambique,
Myanmar,-0.551
Namibia,
Nepal,
Netherlands,-0.315
New Caledonia,-0.495
New Zealand,-0.35600000000000004
Nicaragua,-0.485
Niger,
Nigeria,
Niue,
North Korea,-0.33899999999999997
Northern Mariana Islands,
Norway,-0.61
Oman,
Pakistan,
Palau,
Palestina,-0.505
Panama,
Papua New Guinea,
Paraguay,-0.465
Peru,
Philippines,
Poland,-0.479
Portugal,-0.244
Puerto Rico,-0.504
Qatar,
Reunion,
Romania,-0.46299999999999997
Russia,-0.235
Rwanda,
Saint Barthélemy,-0.5379999999999999
Saint Kitts and Nevis,-0.49200000000000005
Saint Lucia,-0.489
Saint Martin,-0.5589999999999999
Saint Pierre and Miquelon,-0.912
Saint Vincent and the Grenadines,-0.49200000000000005
Samoa,
San Marino,-0.249
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.384
Seychelles,
Sierra Leone,
Singapore,-0.568
Sint Maarten,-0.5589999999999999
Slovakia,-0.445
Slovenia,-0.239
Solomon Islands,
Somalia,
South Africa,-0.462
South Georgia and the South Sandwich Isla,
South Korea,-0.429
Spain,-0.212
Sri Lanka,-0.209
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.455
Sweden,-0.64
Switzerland,-0.258
Syria,-0.237
Taiwan,-0.22899999999999998
Tajikistan,
Tanzania,
Thailand,-0.365
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.484
Tunisia,-0.196
Turkey,-0.371
Turkmenistan,-0.25
Turks and Caicas Islands,-0.47100000000000003
Uganda,
Ukraine,-0.528
United Arab Emirates,
United Kingdom,-0.37200000000000005
United States of America,-0.431
Uruguay,-0.521
Uzbekistan,-0.32299999999999995
Venezuela,-0.52
Vietnam,-0.243
Virgin Islands,-0.49700000000000005
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.6809999999999999
Global Land,-0.36
