,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,6.74,7.69,9.82,11.87,15.01,17.62,19.37,19.15,17.24,13.69,9.87,7.52
1,0.16,0.13,0.11,0.12,0.13,0.14,0.15,0.14,0.11,0.11,0.13,0.17
