Country,Anomaly
Afghanistan,
Albania,-0.212
Algeria,-0.302
American Samoa,
Andorra,-0.126
Angola,
Anguilla,-0.5710000000000001
Antarctica,
Antigua and Barbuda,-0.515
Argentina,-0.581
Armenia,-0.271
Aruba,-0.526
Australia,
Austria,-0.18100000000000002
Azerbaijan,-0.306
Bahamas,-0.45299999999999996
Bahrain,
Bangladesh,
Barbados,-0.51
Belarus,-0.493
Belgium,-0.233
Belize,-0.629
Benin,
Bhutan,
Bolivia,
Bosnia and Herzegovina,-0.18
Botswana,
Brazil,
British Virgin Islands,-0.574
Bulgaria,-0.237
Burkina Faso,
Burundi,
Cambodia,-0.41200000000000003
Cameroon,
Canada,-0.38
Cape Verde,-0.478
Cayman Islands,-0.402
Central African Republic,
Chad,
Chile,-0.5760000000000001
China,-0.32799999999999996
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.163
Cuba,-0.551
Curaçao,-0.545
Cyprus,-0.191
Czechia,-0.261
Côte d'Ivoire,-0.617
Dem. Rep. Congo,
Denmark,-0.479
Djibouti,
Dominica,-0.505
Dominican Republic,-0.527
Ecuador,
Egypt,-0.33899999999999997
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.603
eSwatini,-0.484
Ethiopia,
Falkland Islands (Islas Malvinas),-0.5710000000000001
Faroe Islands,-0.528
Fiji,
Finland,-0.6809999999999999
France,-0.179
French Guiana,-0.5710000000000001
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-0.33799999999999997
Germany,-0.248
Ghana,
Greece,-0.258
Greenland,-0.935
Grenada,-0.511
Guadeloupe,-0.557
Guam,
Guatemala,
Guernsey,-0.218
Guinea,
Guinea-Bissau,
Guyana,-0.515
Haiti,-0.52
Heard Island and McDonald Islands,
Honduras,-0.583
Hong Kong,-0.509
Hungary,-0.252
Iceland,-0.695
India,
Indonesia,
Iran,-0.253
Iraq,-0.233
Ireland,-0.40399999999999997
Isle of Man,-0.258
Israel,-0.23800000000000002
Italy,-0.196
Jamaica,-0.524
Japan,-0.602
Jersey,-0.218
Jordan,-0.263
Kazakhstan,-0.536
Kenya,
Kiribati,
Kuwait,-0.258
Kyrgyzstan,
Laos,-0.327
Latvia,-0.556
Lebanon,-0.187
Lesotho,
Liberia,
Libya,-0.33799999999999997
Liechtenstein,-0.17800000000000002
Lithuania,-0.54
Luxembourg,-0.214
Macau,-0.507
Macedonia,-0.217
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.15
Martinique,-0.555
Mauritania,
Mauritius,
Mayotte,
Mexico,-0.513
Micronesia,
Moldova,-0.384
Monaco,-0.218
Mongolia,-0.406
Montenegro,-0.182
Montserrat,-0.5579999999999999
Morocco,-0.248
Mozambique,
Myanmar,-0.612
Namibia,
Nepal,
Netherlands,-0.264
New Caledonia,-0.516
New Zealand,-0.469
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,-0.44299999999999995
Northern Mariana Islands,
Norway,-0.634
Oman,
Pakistan,
Palau,
Palestina,-0.557
Panama,
Papua New Guinea,
Paraguay,-0.473
Peru,
Philippines,
Poland,-0.396
Portugal,-0.2
Puerto Rico,-0.5379999999999999
Qatar,
Reunion,
Romania,-0.305
Russia,-0.33
Rwanda,
Saint Barthélemy,-0.5379999999999999
Saint Kitts and Nevis,-0.524
Saint Lucia,-0.512
Saint Martin,-0.5710000000000001
Saint Pierre and Miquelon,-0.85
Saint Vincent and the Grenadines,-0.512
Samoa,
San Marino,-0.165
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.22399999999999998
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,-0.5710000000000001
Slovakia,-0.32
Slovenia,-0.138
Solomon Islands,
Somalia,
South Africa,-0.45899999999999996
South Georgia and the South Sandwich Isla,
South Korea,-0.499
Spain,-0.17
Sri Lanka,-0.278
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.451
Sweden,-0.649
Switzerland,-0.18
Syria,-0.218
Taiwan,-0.292
Tajikistan,
Tanzania,
Thailand,-0.444
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.499
Tunisia,-0.18100000000000002
Turkey,-0.28300000000000003
Turkmenistan,-0.348
Turks and Caicas Islands,-0.525
Uganda,
Ukraine,-0.434
United Arab Emirates,
United Kingdom,-0.361
United States of America,-0.433
Uruguay,-0.563
Uzbekistan,-0.425
Venezuela,-0.528
Vietnam,-0.322
Virgin Islands,-0.534
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.67
Global Land,-0.40299999999999997
