,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-2.52,-1.36,1.87,7.22,12.14,15.53,18.32,18.35,14.52,9.18,4.25,-0.35
1,0.68,0.60,0.53,0.52,0.56,0.64,0.68,0.58,0.49,0.57,0.74,0.76
