,Country,Anomaly,Unc.
0,Afghanistan,0.439,0.155
1,Albania,-0.68,0.293
2,Algeria,0.359,0.26899999999999996
3,Andorra,-0.083,0.16699999999999998
4,Angola,0.127,0.298
5,Anguilla,0.16399999999999998,0.171
6,Antigua and Barb,0.114,0.153
7,Argentina,-0.5379999999999999,0.06
8,Armenia,-0.5539999999999999,0.257
9,Aruba,0.433,0.262
10,Australia,0.184,0.124
11,Austria,-0.65,0.08800000000000001
12,Azerbaijan,-0.5710000000000001,0.19399999999999998
13,Bahamas,0.129,0.203
14,Bahrain,0.156,0.326
15,Bangladesh,0.14,0.13
16,Barbados,0.096,0.17300000000000001
17,Belarus,-2.31,0.138
18,Belgium,-0.711,0.10300000000000001
19,Belize,-0.024,0.218
20,Benin,0.49200000000000005,0.149
21,Bhutan,0.253,0.18600000000000003
22,Bolivia,-0.222,0.166
23,Bosnia and Herz,-0.8270000000000001,0.1
24,Botswana,0.425,0.259
25,Brazil,-0.071,0.10099999999999999
26,British Virgin Is,0.22899999999999998,0.191
27,Bulgaria,-1.239,0.24100000000000002
28,Burkina Faso,0.28800000000000003,0.49200000000000005
29,Burma,0.239,0.125
30,Burundi,-0.03,0.31
31,Cambodia,-0.073,0.153
32,Cameroon,0.344,0.28800000000000003
33,Canada,0.889,0.159
34,Cayman Is,0.225,0.253
35,Central African Rep,0.282,0.45799999999999996
36,Chad,0.243,0.37200000000000005
37,Chile,-0.359,0.094
38,China,0.342,0.129
39,Colombia,0.18100000000000002,0.156
40,Comoros,0.213,0.368
41,Congo,0.402,0.33
42,Costa Rica,0.12300000000000001,0.289
43,Croatia,-0.741,0.098
44,Cuba,0.151,0.122
45,Curaçao,0.46299999999999997,0.21600000000000003
46,Cyprus,-0.314,0.19899999999999998
47,Czechia,-1.064,0.127
48,Côte d'Ivoire,0.02,0.22
49,Dem. Rep. Congo,0.265,0.271
50,Denmark,-1.58,0.14
51,Djibouti,0.28300000000000003,0.266
52,Dominica,0.11699999999999999,0.171
53,Dominican Rep,0.182,0.122
54,Ecuador,0.109,0.16399999999999998
55,Egypt,-0.163,0.152
56,El Salvador,0.147,0.5489999999999999
57,Eq. Guinea,0.155,0.253
58,Eritrea,-0.048,0.593
59,Estonia,-2.6239999999999997,0.174
60,Ethiopia,0.177,0.27899999999999997
61,Faeroe Is,-0.051,0.14400000000000002
62,Falkland Is,-0.21,1.117
63,Fiji,-0.132,0.5479999999999999
64,Finland,-2.068,0.14
65,Fr. Polynesia,0.059000000000000004,0.335
66,France,-0.429,0.126
67,French Guiana,0.11900000000000001,0.179
68,Gabon,0.06,0.218
69,Gambia,0.124,0.39399999999999996
70,Gaza Strip,-0.196,0.14
71,Georgia,-0.975,0.256
72,Germany,-1.008,0.078
73,Ghana,0.21100000000000002,0.223
