,Country,Anomaly,Unc.
0,Afghanistan,0.1,0.196
1,Albania,0.078,0.183
2,Algeria,-0.129,0.262
3,Andorra,-0.275,0.375
4,Angola,-0.678,0.524
5,Anguilla,-0.277,0.527
6,Antarctica,,
7,Antigua and Barb,-0.285,0.456
8,Argentina,-0.919,0.305
9,Armenia,-0.051,0.273
10,Aruba,-0.624,0.438
11,Australia,-0.131,0.333
12,Austria,-0.206,0.196
13,Azerbaijan,-0.105,0.347
14,Bahamas,-0.586,0.32
15,Bahrain,-0.169,0.525
16,Bangladesh,-0.225,0.146
17,Barbados,-0.286,0.284
18,Belarus,-0.218,0.184
19,Belgium,-0.442,0.203
20,Belize,-1.065,0.799
21,Benin,-0.118,0.792
22,Bhutan,-0.183,0.265
23,Bolivia,-0.773,0.455
24,Bosnia and Herz,0.124,0.169
25,Botswana,-0.76,0.452
26,Brazil,-0.593,0.254
27,British Virgin Is,-0.312,0.477
28,Bulgaria,0.289,0.13
29,Burkina Faso,-0.106,0.75
30,Burma,-0.544,0.383
31,Burundi,-0.31,0.348
32,Cambodia,-0.803,0.376
33,Cameroon,-0.37,0.499
34,Canada,-0.141,0.543
35,Cayman Is,-0.747,0.394
36,Central African Rep,-0.388,0.434
37,Chad,-0.303,0.51
38,Chile,-0.873,0.355
39,China,-0.595,0.337
40,Colombia,-0.862,0.486
41,Comoros,-0.11,0.421
42,Congo,-0.663,0.336
43,Costa Rica,-0.845,0.532
44,Croatia,-0.025,0.159
45,Cuba,-0.576,0.292
46,Curaçao,-0.755,0.349
47,Cyprus,-0.313,0.368
48,Czechia,-0.24,0.229
49,Côte d'Ivoire,-0.901,0.51
50,Dem. Rep. Congo,-0.48,0.294
51,Denmark,-0.741,0.258
52,Djibouti,-0.244,0.421
53,Dominica,-0.249,0.401
54,Dominican Rep,-0.543,0.447
55,Ecuador,-0.833,0.381
56,Egypt,-0.279,0.409
57,El Salvador,-0.883,0.598
58,Eq. Guinea,-0.436,0.49
59,Eritrea,-0.33,0.408
60,Estonia,-0.866,0.25
61,Ethiopia,-0.285,0.362
62,Faeroe Is,-1.458,0.313
63,Falkland Is,-0.525,0.585
64,Fiji,,
65,Finland,-1.23,0.17
66,Fr. Polynesia,-0.855,0.391
67,Fr. S. Antarctic Lands,,
68,France,-0.271,0.183
69,French Guiana,-0.717,0.371
70,Gabon,-0.498,0.342
71,Gambia,0.31,0.402
72,Gaza Strip,-0.097,0.274
73,Georgia,0.019,0.243
74,Germany,-0.361,0.233
75,Ghana,-0.135,0.847
76,Greece,0.003,0.183
77,Greenland,-1.226,1.341
78,Guadeloupe,-0.194,0.634
79,Guam,,
80,Guatemala,-0.941,0.623
81,Guernsey,-0.748,0.151
82,Guinea,-0.017,0.604
83,Guinea-Bissau,0.206,0.479
84,Guyana,-0.701,0.26
85,Haiti,-0.552,0.43
86,Heard I. and McDonald Is,,
87,Honduras,-0.904,0.598
88,Hong Kong,-0.826,0.299
89,Hungary,0.06,0.128
90,Iceland,-2.118,0.972
91,India,0.045,0.18
92,Indonesia,-0.72,0.352
93,Iran,-0.016,0.427
94,Iraq,-0.144,0.398
95,Ireland,-0.998,0.248
96,Isle of Man,-1.071,0.285
97,Israel,-0.149,0.332
98,Italy,-0.126,0.166
99,Jamaica,-0.575,0.571
100,Japan,-0.562,0.164
