,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,22.84,22.46,20.98,17.42,13.98,11.16,11.01,12.79,16.03,18.30,20.43,21.95
1,0.18,0.19,0.19,0.17,0.18,0.21,0.21,0.19,0.16,0.16,0.18,0.18
