Country,Anomaly
Afghanistan,0.5329999999999999
Albania,1.3430000000000002
Algeria,1.4969999999999999
American Samoa,0.799
Andorra,1.393
Angola,0.875
Anguilla,0.695
Antarctica,0.633
Antigua and Barbuda,0.75
Argentina,0.7709999999999999
Armenia,1.7
Aruba,0.716
Australia,1.075
Austria,2.283
Azerbaijan,1.5519999999999998
Bahamas,0.848
Bahrain,1.472
Bangladesh,0.7190000000000001
Barbados,0.624
Belarus,1.776
Belgium,2.04
Belize,0.33799999999999997
Benin,0.9390000000000001
Bhutan,0.8109999999999999
Bolivia,0.785
Bosnia and Herzegovina,1.94
Botswana,0.32
Brazil,0.925
British Virgin Islands,0.6859999999999999
Bulgaria,1.3030000000000002
Burkina Faso,0.861
Burundi,0.9740000000000001
Cambodia,0.66
Cameroon,0.773
Canada,0.66
Cape Verde,0.797
Cayman Islands,0.604
Central African Republic,0.845
Chad,1.068
Chile,0.529
China,1.0070000000000001
Colombia,0.7340000000000001
Comoros,0.6990000000000001
Congo,0.607
Costa Rica,0.83
Croatia,2.028
Cuba,0.726
Curaçao,
Cyprus,1.212
Czechia,2.255
Côte d'Ivoire,
Dem. Rep. Congo,0.674
Denmark,2.364
Djibouti,0.96
Dominica,0.657
Dominican Republic,0.946
Ecuador,0.8390000000000001
Egypt,1.3230000000000002
El Salvador,0.5579999999999999
Equatorial Guinea,0.8290000000000001
Eritrea,1.048
Estonia,2.049
eSwatini,0.396
Ethiopia,0.946
Falkland Islands (Islas Malvinas),0.34700000000000003
Faroe Islands,1.53
Fiji,0.6920000000000001
Finland,2.311
France,1.694
French Guiana,0.772
French Polynesia,0.622
French Southern and Antarctic Lands,0.41200000000000003
Gabon,0.745
Gambia,1.04
Georgia,1.614
Germany,2.225
Ghana,0.79
Greece,1.218
Greenland,1.76
Grenada,0.6559999999999999
Guadeloupe,0.611
Guam,0.847
Guatemala,0.326
Guernsey,1.5759999999999998
Guinea,0.705
Guinea-Bissau,0.9159999999999999
Guyana,0.938
Haiti,0.9229999999999999
Heard Island and McDonald Islands,0.259
Honduras,0.579
Hong Kong,0.617
Hungary,2.135
Iceland,1.7369999999999999
India,0.505
Indonesia,0.728
Iran,1.146
Iraq,1.421
Ireland,1.2830000000000001
Isle of Man,1.5619999999999998
Israel,1.077
Italy,1.584
Jamaica,0.72
Japan,0.466
Jersey,1.5759999999999998
Jordan,1.024
Kazakhstan,0.325
Kenya,1.0659999999999998
Kiribati,1.206
Kuwait,1.3259999999999998
Kyrgyzstan,0.45299999999999996
Laos,0.759
Latvia,1.939
Lebanon,1.173
Lesotho,0.713
Liberia,0.6729999999999999
Libya,1.239
Liechtenstein,2.117
Lithuania,1.8840000000000001
Luxembourg,2.031
Macau,0.649
Macedonia,1.443
Madagascar,0.6409999999999999
Malawi,1.004
Malaysia,0.787
Mali,0.841
Malta,1.464
Martinique,0.546
Mauritania,1.058
Mauritius,0.95
Mayotte,0.555
Mexico,0.405
Micronesia,0.813
Moldova,1.185
Monaco,1.629
Mongolia,1.652
Montenegro,1.578
Montserrat,0.626
Morocco,1.276
Mozambique,0.79
Myanmar,0.768
Namibia,0.49
Nepal,0.525
Netherlands,2.22
New Caledonia,0.542
New Zealand,0.41600000000000004
Nicaragua,0.762
Niger,1.131
Nigeria,0.875
Niue,0.259
North Korea,1.3619999999999999
Northern Mariana Islands,0.648
Norway,2.199
Oman,0.958
Pakistan,0.465
Palau,0.693
Palestina,0.7709999999999999
Panama,0.768
Papua New Guinea,0.665
Paraguay,1.166
Peru,0.6659999999999999
Philippines,0.598
Poland,2.088
Portugal,1.165
Puerto Rico,0.799
Qatar,1.4169999999999998
Reunion,1.04
Romania,1.578
Russia,1.494
Rwanda,0.9790000000000001
Saint Barthélemy,
Saint Kitts and Nevis,0.738
Saint Lucia,0.63
Saint Martin,0.695
Saint Pierre and Miquelon,0.626
Saint Vincent and the Grenadines,0.639
Samoa,0.762
San Marino,1.8219999999999998
Sao Tome and Principe,0.585
Saudi Arabia,1.248
Senegal,0.9420000000000001
Serbia,1.6280000000000001
Seychelles,0.782
Sierra Leone,0.659
Singapore,0.794
Sint Maarten,0.695
Slovakia,2.262
Slovenia,2.27
Solomon Islands,0.8140000000000001
Somalia,1.012
South Africa,0.728
South Georgia and the South Sandwich Isla,0.696
South Korea,0.932
Spain,1.475
Sri Lanka,0.777
Sudan,1.097
Suriname,0.8590000000000001
Svalbard and Jan Mayen,2.735
Sweden,2.3480000000000003
Switzerland,1.864
Syria,1.357
Taiwan,0.775
Tajikistan,0.364
Tanzania,0.5660000000000001
Thailand,0.65
Timor-Leste,0.376
Togo,0.887
Tonga,0.623
Trinidad and Tobago,0.779
Tunisia,1.757
Turkey,1.665
Turkmenistan,0.628
Turks and Caicas Islands,0.7709999999999999
Uganda,1.005
Ukraine,1.504
United Arab Emirates,1.068
United Kingdom,1.594
United States of America,0.722
Uruguay,0.8390000000000001
Uzbekistan,0.105
Venezuela,0.7909999999999999
Vietnam,0.677
Virgin Islands,0.795
Western Sahara,1.171
Yemen,1.043
Zambia,0.884
Zimbabwe,0.733
Åland,
Global Land,0.971
