,Country,Anomaly,Unc.
0,Afghanistan,0.718,0.235
1,Albania,-0.225,0.333
2,Algeria,-0.142,0.247
3,Andorra,-0.113,0.126
4,Angola,0.082,0.356
5,Anguilla,-0.256,0.131
6,Antarctica,,
7,Antigua and Barb,-0.293,0.3
8,Argentina,0.427,0.112
9,Armenia,0.498,0.191
10,Aruba,-0.166,0.18
11,Australia,-0.139,0.15
12,Austria,-0.149,0.11
13,Azerbaijan,0.626,0.176
14,Bahamas,-0.076,0.168
15,Bahrain,0.381,0.35
16,Bangladesh,-0.194,0.121
17,Barbados,-0.306,0.238
18,Belarus,0.762,0.199
19,Belgium,-0.116,0.091
20,Belize,-0.105,0.229
21,Benin,0.252,0.141
22,Bhutan,-0.271,0.148
23,Bolivia,-0.006,0.251
24,Bosnia and Herz,-0.164,0.302
25,Botswana,-0.245,0.28
26,Brazil,-0.114,0.097
27,British Virgin Is,-0.261,0.144
28,Bulgaria,-0.213,0.222
29,Burkina Faso,0.259,0.236
30,Burma,0.023,0.183
31,Burundi,0.008,0.333
32,Cambodia,-0.054,0.222
33,Cameroon,0.076,0.376
34,Canada,1.099,0.143
35,Cayman Is,0.057,0.171
36,Central African Rep,-0.114,0.451
37,Chad,-0.289,0.637
38,Chile,0.23,0.124
39,China,-0.004,0.129
40,Colombia,-0.172,0.146
41,Comoros,-0.062,0.503
42,Congo,0.442,0.223
43,Costa Rica,-0.364,0.373
44,Croatia,-0.175,0.195
45,Cuba,-0.113,0.19
46,Curaçao,-0.12,0.273
47,Cyprus,-0.058,0.145
48,Czechia,-0.064,0.112
49,Côte d'Ivoire,0.222,0.116
50,Dem. Rep. Congo,0.263,0.194
51,Denmark,0.442,0.117
52,Djibouti,0.058,0.424
53,Dominica,-0.29,0.27
54,Dominican Rep,-0.291,0.223
55,Ecuador,-0.015,0.2
56,Egypt,-0.061,0.232
57,El Salvador,-0.206,0.275
58,Eq. Guinea,0.194,0.445
59,Eritrea,0.107,0.282
60,Estonia,1.052,0.089
61,Ethiopia,0.117,0.25
62,Faeroe Is,0.111,0.23
63,Falkland Is,0.228,0.233
64,Fiji,-0.165,0.37
65,Finland,1.103,0.128
66,Fr. Polynesia,-0.211,0.219
67,Fr. S. Antarctic Lands,,
68,France,-0.08,0.175
69,French Guiana,-0.208,0.223
70,Gabon,0.224,0.496
71,Gambia,0.196,0.241
72,Gaza Strip,-0.061,0.128
73,Georgia,0.31,0.2
74,Germany,0.089,0.107
75,Ghana,0.267,0.122
76,Greece,-0.21,0.213
77,Greenland,-0.403,0.49
78,Guadeloupe,-0.26,0.124
79,Guam,,
80,Guatemala,-0.037,0.148
81,Guernsey,-0.034,0.333
82,Guinea,0.216,0.155
83,Guinea-Bissau,0.164,0.237
84,Guyana,-0.396,0.155
85,Haiti,-0.284,0.187
