,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,-3.49,-2.92,-2.39,-0.47,2.91,5.97,7.73,7.33,4.96,1.83,-1.10,-3.03
1,0.55,0.51,0.49,0.48,0.56,0.66,0.65,0.54,0.48,0.51,0.58,0.60
