,Country,Anomaly,Unc.
0,Albania,-0.249,1.436
1,Algeria,-0.415,1.272
2,Andorra,-0.027000000000000003,1.6019999999999999
3,Austria,0.057999999999999996,1.53
4,Bahamas,,
5,Bangladesh,-1.396,1.226
6,Belarus,-0.273,1.493
7,Belgium,0.27,1.526
8,Bhutan,-1.1840000000000002,1.104
9,Bosnia and Herz,-0.10400000000000001,1.518
10,Bulgaria,-0.166,1.396
11,Burma,-1.4380000000000002,1.227
12,Canada,,
13,Croatia,-0.065,1.526
14,Czechia,0.14300000000000002,1.554
15,Denmark,-0.17300000000000001,1.78
16,Estonia,-0.547,1.7209999999999999
17,Faeroe Is,-0.8140000000000001,1.273
18,Finland,-0.8859999999999999,1.766
19,France,0.10800000000000001,1.545
20,Gaza Strip,,
21,Georgia,,
22,Germany,0.129,1.5919999999999999
23,Greece,-0.387,1.3159999999999998
24,Greenland,-1.865,1.7590000000000001
25,Guernsey,0.152,1.703
26,Hungary,0.027999999999999997,1.518
27,Iceland,,
28,India,-1.14,1.0759999999999998
29,Ireland,-0.079,1.6059999999999999
30,Isle of Man,-0.172,1.517
31,Italy,-0.16899999999999998,1.5819999999999999
32,Jersey,0.152,1.703
33,Latvia,-0.475,1.615
34,Liechtenstein,0.136,1.6159999999999999
35,Lithuania,-0.433,1.5319999999999998
36,Luxembourg,0.228,1.5319999999999998
37,Macedonia,-0.231,1.4180000000000001
38,Malta,-0.337,1.465
39,Mauritius,,
40,Mayotte,,
41,Moldova,-0.099,1.4880000000000002
42,Montenegro,-0.16,1.4780000000000002
43,Morocco,-0.304,1.246
44,Nepal,-1.169,1.073
45,Netherlands,0.223,1.575
46,Norway,-0.512,1.722
47,Poland,-0.171,1.605
48,Portugal,-0.07400000000000001,1.446
49,Reunion,,
50,Romania,-0.084,1.472
51,San Marino,-0.125,1.568
52,Serbia,-0.064,1.402
53,Slovakia,0.040999999999999995,1.56
54,Slovenia,-0.064,1.537
55,Spain,-0.046,1.507
56,Sri Lanka,-0.9309999999999999,1.268
57,St. Pierre and Miquelon,-1.725,1.091
58,Svalbard and Jan Mayen,-1.069,2.1919999999999997
59,Sweden,-0.5770000000000001,1.8
60,Switzerland,0.068,1.643
61,Tunisia,-0.31,1.4580000000000002
62,Turkey,,
63,Ukraine,-0.11,1.469
64,United Kingdom,0.017,1.69
65,United States,-0.9620000000000001,1.176
66,Åland,-0.484,1.192
