Country,Anomaly
Afghanistan,
Albania,-0.82
Algeria,
American Samoa,
Andorra,-0.774
Angola,
Anguilla,
Antarctica,
Antigua and Barbuda,
Argentina,
Armenia,-1.1420000000000001
Aruba,
Australia,
Austria,-0.5870000000000001
Azerbaijan,
Bahamas,-0.9279999999999999
Bahrain,
Bangladesh,-1.002
Barbados,
Belarus,-0.518
Belgium,-0.39799999999999996
Belize,
Benin,
Bhutan,-0.96
Bolivia,
Bosnia and Herzegovina,-0.745
Botswana,
Brazil,
British Virgin Islands,
Bulgaria,-0.862
Burkina Faso,
Burundi,
Cambodia,
Cameroon,
Canada,-1.2229999999999999
Cape Verde,
Cayman Islands,-0.884
Central African Republic,
Chad,
Chile,
China,
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.738
Cuba,
Curaçao,
Cyprus,
Czechia,-0.495
Côte d'Ivoire,
Dem. Rep. Congo,
Denmark,-0.713
Djibouti,
Dominica,
Dominican Republic,
Ecuador,
Egypt,
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-0.591
eSwatini,
Ethiopia,
Falkland Islands (Islas Malvinas),
Faroe Islands,-1.396
Fiji,
Finland,-1.123
France,-0.589
French Guiana,
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,
Georgia,-1.178
Germany,-0.489
Ghana,
Greece,-0.9420000000000001
Greenland,-2.388
Grenada,
Guadeloupe,
Guam,
Guatemala,
Guernsey,-0.64
Guinea,
Guinea-Bissau,
Guyana,
Haiti,
Heard Island and McDonald Islands,
Honduras,
Hong Kong,
Hungary,-0.597
Iceland,-1.555
India,-1.023
Indonesia,
Iran,
Iraq,
Ireland,-0.983
Isle of Man,-0.804
Israel,
Italy,-0.826
Jamaica,
Japan,
Jersey,-0.64
Jordan,
Kazakhstan,-0.9079999999999999
Kenya,
Kiribati,
Kuwait,
Kyrgyzstan,
Laos,
Latvia,-0.46299999999999997
Lebanon,
Lesotho,
Liberia,
Libya,
Liechtenstein,-0.573
Lithuania,-0.41600000000000004
Luxembourg,-0.38
Macau,
Macedonia,-0.8320000000000001
Madagascar,
Malawi,
Malaysia,
Mali,
Malta,-0.6809999999999999
Martinique,
Mauritania,
Mauritius,
Mayotte,
Mexico,
Micronesia,
Moldova,-0.905
Monaco,-0.773
Mongolia,-0.735
Montenegro,-0.7609999999999999
Montserrat,
Morocco,-0.753
Mozambique,
Myanmar,-1.2329999999999999
Namibia,
Nepal,-1.034
Netherlands,-0.498
New Caledonia,
New Zealand,
Nicaragua,
Niger,
Nigeria,
Niue,
North Korea,
Northern Mariana Islands,
Norway,-1.238
Oman,
Pakistan,
Palau,
Palestina,
Panama,
Papua New Guinea,
Paraguay,
Peru,
Philippines,
Poland,-0.4
Portugal,-0.701
Puerto Rico,
Qatar,
Reunion,
Romania,-0.774
Russia,-0.7879999999999999
Rwanda,
Saint Barthélemy,
Saint Kitts and Nevis,
Saint Lucia,
Saint Martin,
Saint Pierre and Miquelon,-2.3609999999999998
Saint Vincent and the Grenadines,
Samoa,
San Marino,-0.897
Sao Tome and Principe,
Saudi Arabia,
Senegal,
Serbia,-0.6679999999999999
Seychelles,
Sierra Leone,
Singapore,
Sint Maarten,
Slovakia,-0.521
Slovenia,-0.755
Solomon Islands,
Somalia,
South Africa,
South Georgia and the South Sandwich Isla,
South Korea,
Spain,-0.72
Sri Lanka,-0.9229999999999999
Sudan,
Suriname,
Svalbard and Jan Mayen,-1.723
Sweden,-1.089
Switzerland,-0.693
Syria,
Taiwan,
Tajikistan,
Tanzania,
Thailand,
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,
Tunisia,-0.7290000000000001
Turkey,-1.139
Turkmenistan,
Turks and Caicas Islands,-1.0490000000000002
Uganda,
Ukraine,-0.858
United Arab Emirates,
United Kingdom,-0.893
United States of America,-1.225
Uruguay,
Uzbekistan,
Venezuela,
Vietnam,
Virgin Islands,
Western Sahara,
Yemen,
Zambia,
Zimbabwe,
Åland,-0.9570000000000001
Global Land,-1.012
