Country,Anomaly
Afghanistan,-0.364
Albania,-0.113
Algeria,-0.115
American Samoa,
Andorra,0.254
Angola,
Anguilla,-0.363
Antarctica,
Antigua and Barbuda,-0.349
Argentina,-0.501
Armenia,0.213
Aruba,-0.27899999999999997
Australia,-0.435
Austria,-0.392
Azerbaijan,0.127
Bahamas,-0.311
Bahrain,-0.078
Bangladesh,-0.5489999999999999
Barbados,-0.509
Belarus,-0.9329999999999999
Belgium,-0.037000000000000005
Belize,-0.84
Benin,
Bhutan,-0.502
Bolivia,
Bosnia and Herzegovina,-0.24
Botswana,
Brazil,
British Virgin Islands,-0.34600000000000003
Bulgaria,-0.24
Burkina Faso,
Burundi,
Cambodia,-0.7020000000000001
Cameroon,
Canada,-0.85
Cape Verde,-0.377
Cayman Islands,-0.27
Central African Republic,
Chad,
Chile,-0.34299999999999997
China,-0.157
Colombia,
Comoros,
Congo,
Costa Rica,
Croatia,-0.35700000000000004
Cuba,-0.377
Curaçao,-0.38299999999999995
Cyprus,0.07
Czechia,-0.451
Côte d'Ivoire,-1.1179999999999999
Dem. Rep. Congo,-0.64
Denmark,-0.715
Djibouti,
Dominica,-0.41
Dominican Republic,-0.248
Ecuador,
Egypt,-0.43200000000000005
El Salvador,
Equatorial Guinea,
Eritrea,
Estonia,-1.232
eSwatini,-0.679
Ethiopia,
Falkland Islands (Islas Malvinas),-0.97
Faroe Islands,-0.541
Fiji,
Finland,-1.145
France,0.051
French Guiana,-0.7240000000000001
French Polynesia,
French Southern and Antarctic Lands,
Gabon,
Gambia,-0.047
Georgia,0.114
Germany,-0.23800000000000002
Ghana,
Greece,-0.179
Greenland,-0.7609999999999999
Grenada,-0.495
Guadeloupe,-0.37799999999999995
Guam,
Guatemala,-0.8320000000000001
Guernsey,-0.044000000000000004
Guinea,-0.62
Guinea-Bissau,-0.297
Guyana,-0.5920000000000001
Haiti,-0.22
Heard Island and McDonald Islands,
Honduras,-0.598
Hong Kong,-0.987
Hungary,-0.44
Iceland,-0.392
India,-0.37
Indonesia,-0.644
Iran,0.012
Iraq,0.161
Ireland,-0.22
Isle of Man,-0.043
Israel,-0.047
Italy,-0.147
Jamaica,-0.17600000000000002
Japan,-0.161
Jersey,-0.044000000000000004
Jordan,-0.031
Kazakhstan,-0.882
Kenya,
Kiribati,
Kuwait,0.017
Kyrgyzstan,-0.7140000000000001
Laos,-0.613
Latvia,-1.137
Lebanon,0.147
Lesotho,
Liberia,-0.894
Libya,-0.34299999999999997
Liechtenstein,-0.096
Lithuania,-1.09
Luxembourg,-0.025
Macau,-0.986
Macedonia,-0.147
Madagascar,
Malawi,
Malaysia,-0.677
Mali,-0.284
Malta,0.015
Martinique,-0.43700000000000006
Mauritania,0.063
Mauritius,
Mayotte,-0.721
Mexico,-0.862
Micronesia,
Moldova,-0.647
Monaco,-0.183
Mongolia,-0.03
Montenegro,-0.12
Montserrat,-0.363
Morocco,0.008
Mozambique,
Myanmar,-0.7829999999999999
Namibia,
Nepal,-0.326
Netherlands,-0.174
New Caledonia,-0.423
New Zealand,0.04
Nicaragua,-0.49
Niger,
Nigeria,
Niue,
North Korea,0.187
Northern Mariana Islands,
Norway,-0.8109999999999999
Oman,
Pakistan,-0.49200000000000005
Palau,
Palestina,-0.49200000000000005
Panama,
Papua New Guinea,
Paraguay,-0.364
Peru,
Philippines,
Poland,-0.7040000000000001
Portugal,-0.073
Puerto Rico,-0.336
Qatar,
Reunion,
Romania,-0.37799999999999995
Russia,-0.426
Rwanda,
Saint Barthélemy,-0.483
Saint Kitts and Nevis,-0.341
Saint Lucia,-0.455
Saint Martin,-0.363
Saint Pierre and Miquelon,-0.9359999999999999
Saint Vincent and the Grenadines,-0.424
Samoa,
San Marino,-0.27699999999999997
Sao Tome and Principe,
Saudi Arabia,
Senegal,-0.026000000000000002
Serbia,-0.272
Seychelles,
Sierra Leone,-0.856
Singapore,-0.7390000000000001
Sint Maarten,-0.363
Slovakia,-0.539
Slovenia,-0.41
Solomon Islands,
Somalia,
South Africa,-0.647
South Georgia and the South Sandwich Isla,-0.775
South Korea,0.002
Spain,0.105
Sri Lanka,-0.294
Sudan,
Suriname,
Svalbard and Jan Mayen,-0.27699999999999997
Sweden,-1.046
Switzerland,-0.067
Syria,0.19
Taiwan,-0.512
Tajikistan,-0.638
Tanzania,-0.7
Thailand,-0.679
Timor-Leste,
Togo,
Tonga,
Trinidad and Tobago,-0.455
Tunisia,-0.048
Turkey,0.028999999999999998
Turkmenistan,-0.191
Turks and Caicas Islands,-0.272
Uganda,
Ukraine,-0.639
United Arab Emirates,
United Kingdom,-0.121
United States of America,-0.7070000000000001
Uruguay,-0.696
Uzbekistan,-0.45299999999999996
Venezuela,-0.42700000000000005
Vietnam,-0.616
Virgin Islands,-0.361
Western Sahara,0.12
Yemen,
Zambia,
Zimbabwe,
Åland,-1.318
Global Land,-0.47200000000000003
