,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
0,5.35,7.76,12.24,17.25,22.66,27.13,29.27,28.03,24.28,18.55,12.12,7.16
1,0.36,0.36,0.35,0.34,0.35,0.36,0.36,0.35,0.34,0.34,0.34,0.36
