Country,Anomaly
Afghanistan,-0.263
Albania,-0.561
Algeria,-1.149
American Samoa,-0.475
Andorra,-1.244
Angola,-0.835
Anguilla,-0.691
Antarctica,
Antigua and Barbuda,-0.987
Argentina,-0.82
Armenia,-0.214
Aruba,-0.981
Australia,-0.133
Austria,-0.575
Azerbaijan,-0.126
Bahamas,-0.061
Bahrain,-0.473
Bangladesh,-0.419
Barbados,-1.192
Belarus,0.48100000000000004
Belgium,-0.84
Belize,-1.1540000000000001
Benin,-0.866
Bhutan,-0.298
Bolivia,
Bosnia and Herzegovina,-0.457
Botswana,-0.8109999999999999
Brazil,-0.674
British Virgin Islands,-0.63
Bulgaria,-0.47600000000000003
Burkina Faso,-0.889
Burundi,
Cambodia,-0.53
Cameroon,-0.953
Canada,-1.294
Cape Verde,-0.835
Cayman Islands,-0.599
Central African Republic,-0.762
Chad,-0.706
Chile,-0.7490000000000001
China,-0.293
Colombia,
Comoros,-0.7559999999999999
Congo,-1.052
Costa Rica,-1.268
Croatia,-0.525
Cuba,-0.445
Curaçao,-1.2009999999999998
Cyprus,-0.5539999999999999
Czechia,-0.539
Côte d'Ivoire,-1.2890000000000001
Dem. Rep. Congo,-0.7290000000000001
Denmark,-0.10800000000000001
Djibouti,-0.502
Dominica,-1.16
Dominican Republic,-0.618
Ecuador,
Egypt,-0.625
El Salvador,-1.212
Equatorial Guinea,-1.036
Eritrea,-0.557
Estonia,0.845
eSwatini,-0.33399999999999996
Ethiopia,-0.496
Falkland Islands (Islas Malvinas),-0.742
Faroe Islands,0.171
Fiji,
Finland,0.991
France,-1.0070000000000001
French Guiana,-1.109
French Polynesia,-1.426
French Southern and Antarctic Lands,
Gabon,-0.9990000000000001
Gambia,-0.698
Georgia,-0.17300000000000001
Germany,-0.57
Ghana,-0.897
Greece,-0.563
Greenland,-1.57
Grenada,-1.213
Guadeloupe,-0.961
Guam,
Guatemala,-1.209
Guernsey,-0.521
Guinea,-0.797
Guinea-Bissau,-0.727
Guyana,-1.153
Haiti,-0.6
Heard Island and McDonald Islands,
Honduras,-1.11
Hong Kong,-0.606
Hungary,-0.445
Iceland,-0.027999999999999997
India,-0.41700000000000004
Indonesia,-0.682
Iran,-0.28300000000000003
Iraq,-0.703
Ireland,-0.063
Isle of Man,-0.064
Israel,-0.539
Italy,-0.865
Jamaica,-0.7
Japan,0.21899999999999997
Jersey,-0.521
Jordan,-0.617
Kazakhstan,-0.865
Kenya,
Kiribati,
Kuwait,-0.578
Kyrgyzstan,-1.068
Laos,-0.433
Latvia,0.68
Lebanon,-0.584
Lesotho,-0.659
Liberia,-0.804
Libya,-0.76
Liechtenstein,-0.7759999999999999
Lithuania,0.55
Luxembourg,-0.958
Macau,-0.607
Macedonia,-0.524
Madagascar,-0.8270000000000001
Malawi,
Malaysia,-0.6970000000000001
Mali,-0.975
Malta,-0.9840000000000001
Martinique,-1.043
Mauritania,-0.9209999999999999
Mauritius,-0.929
Mayotte,-0.9570000000000001
Mexico,-0.5539999999999999
Micronesia,
Moldova,-0.26899999999999996
Monaco,-1.0090000000000001
Mongolia,-0.524
Montenegro,-0.456
Montserrat,-0.941
Morocco,-1.06
Mozambique,-0.659
Myanmar,-0.551
Namibia,-0.9359999999999999
Nepal,-0.423
Netherlands,-0.609
New Caledonia,-0.649
New Zealand,-0.198
Nicaragua,-1.138
Niger,-0.902
Nigeria,-0.88
Niue,-0.846
North Korea,0.413
Northern Mariana Islands,
Norway,0.605
Oman,-0.42700000000000005
Pakistan,-0.28
Palau,
Palestina,-0.604
Panama,-1.163
Papua New Guinea,
Paraguay,-0.821
Peru,
Philippines,-0.72
Poland,0.045
Portugal,-1.084
Puerto Rico,-0.7659999999999999
Qatar,-0.424
Reunion,-0.935
Romania,-0.456
Russia,-0.397
Rwanda,
Saint Barthélemy,-0.754
Saint Kitts and Nevis,-0.9490000000000001
Saint Lucia,-1.208
Saint Martin,-0.691
Saint Pierre and Miquelon,-1.022
Saint Vincent and the Grenadines,-1.2209999999999999
Samoa,-0.45899999999999996
San Marino,-0.6809999999999999
Sao Tome and Principe,-1.35
Saudi Arabia,-0.578
Senegal,-0.733
Serbia,-0.5760000000000001
Seychelles,
Sierra Leone,-0.794
Singapore,-0.705
Sint Maarten,-0.691
Slovakia,-0.379
Slovenia,-0.588
Solomon Islands,
Somalia,-0.529
South Africa,-0.775
South Georgia and the South Sandwich Isla,
South Korea,0.207
Spain,-1.1079999999999999
Sri Lanka,-0.309
Sudan,-0.509
Suriname,-1.097
Svalbard and Jan Mayen,0.032
Sweden,0.711
Switzerland,-1.0070000000000001
Syria,-0.669
Taiwan,-0.585
Tajikistan,-0.65
Tanzania,-0.69
Thailand,-0.484
Timor-Leste,-0.488
Togo,-0.8909999999999999
Tonga,-0.521
Trinidad and Tobago,-1.204
Tunisia,-1.052
Turkey,-0.512
Turkmenistan,-0.39399999999999996
Turks and Caicas Islands,-0.29
Uganda,
Ukraine,0.087
United Arab Emirates,-0.391
United Kingdom,-0.187
United States of America,-0.065
Uruguay,-0.847
Uzbekistan,-0.63
Venezuela,-1.177
Vietnam,-0.47600000000000003
Virgin Islands,-0.8190000000000001
Western Sahara,-1.0270000000000001
Yemen,-0.568
Zambia,
Zimbabwe,-0.664
Åland,0.56
Global Land,-0.589
